objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
1689040	0	object/tangible/furniture/all/frn_all_potted_plants_sml_s02.iff	0	-5557.661	-149.0669	-23.62866	0.9441481	0	0.3295214	0		$|
1689041	0	object/tangible/furniture/all/frn_all_potted_plants_sml_s02.iff	0	-5557.549	-149.0308	-44.14723	0.8819577	0	0.4713283	0		$|
1689043	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s03.iff	0	-5558.125	-151	-53.38857	-0.009999774	0	0.99995	0		$|
1689044	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s03.iff	0	-5567.103	-151	-22.33875	0.004999565	0	0.9999875	0		$|
1689045	0	object/static/structure/naboo/planter_naboo_theed_style_1.iff	0	-5550.891	-150	-59.64298	-0.651835	0	0.7583608	0		$|
1689046	0	object/static/structure/naboo/planter_naboo_theed_style_1.iff	0	-5551.09	-150	-8.42941	-0.6605815	0	0.7507543	0		$|
1689049	0	object/static/structure/naboo/garden_gazebo_sml_s01.iff	0	-5552.025	-145.6275	-16.00047	0	0	0	1		$|
1689050	0	object/static/structure/naboo/garden_gazebo_sml_s01.iff	0	-5552.025	-141.6483	-16.00051	0	0	1	0		$|
1689051	0	object/static/structure/naboo/garden_gazebo_sml_s01.iff	0	-5552.279	-145.6368	-51.42697	0	0	0	1		$|
1689052	0	object/static/structure/naboo/garden_gazebo_sml_s01.iff	0	-5552.28	-141.6573	-51.427	0	0	1	0		$|
1689053	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s03.iff	0	-5558.148	-151	-14.26794	0.02999542	0	0.99955	0		$|
1689054	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s03.iff	0	-5549.047	-151	-62.47923	0.009999243	0	0.99995	0		$|
1689055	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s03.iff	0	-5567.052	-151	-45.42855	-0.005000561	0	0.9999875	0		$|
1689056	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s03.iff	0	-5549.068	-151	-5.657659	0.004999565	0	0.9999875	0		$|
1689058	0	object/static/structure/naboo/nboo_imprv_pillar_wall_small_s01.iff	0	-5556.308	-149.276	-22.75561	1.974265E-08	0	0.9999875	0.002129447		$|
1689059	0	object/static/structure/naboo/nboo_imprv_pillar_wall_small_s01.iff	0	-5558.499	-149.2478	-24.87028	0.7071071	0	0.7071069	0		$|
1689060	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	-5558.483	-149.2483	-22.77423	0	0	1	0		$|
1689061	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	-5558.446	-149.2153	-45.16996	0.7071073	0	-0.7071062	0		$|
1689062	0	object/static/structure/naboo/nboo_imprv_pillar_wall_small_s01.iff	0	-5558.465	-149.1797	-43.00182	0.7070975	0	-0.7070983	-0.004703898		$|
1689063	0	object/static/structure/naboo/nboo_imprv_pillar_wall_small_s01.iff	0	-5556.348	-149.2153	-45.18369	0	0	1	0		$|
1689064	0	object/static/structure/general/bench_generic_style_1.iff	0	-5554.908	-149.047	-22.9016	0.9999504	0	2.404459E-08	-0.009047606		$|
1689065	0	object/static/structure/general/bench_generic_style_1.iff	0	-5552.358	-149.0519	-22.90326	0.9999504	0	2.404459E-08	-0.009047606		$|
1689066	0	object/static/structure/general/bench_generic_style_1.iff	0	-5554.958	-149.0838	-45.20568	5.69942E-08	0	0.9999875	0.002129663		$|
1689067	0	object/static/structure/general/bench_generic_style_1.iff	0	-5552.411	-149.0524	-45.20726	5.69942E-08	0	0.9999875	0.002129663		$|
1689068	0	object/static/structure/naboo/arbor_short_s01.iff	0	-5584.651	-150.2943	-58.46682	0.7071068	0	-0.7071071	0		$|
1689070	0	object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	-5598.516	-164.4011	-58.51176	0	0	1	0		$|
1689071	0	object/static/structure/naboo/bridge_stairs_s01.iff	0	-5590.392	-157.2979	-58.52884	0	0	1	0		$|
1689072	0	object/static/structure/naboo/elevated_walkway_s01.iff	0	-5603.741	-164.5281	-58.52465	0	0	1	0		$|
1689073	0	object/static/structure/naboo/enclosed_walkway_s02.iff	0	-5616.386	-164.5271	-58.5128	0	0	1	0		$|
1689077	0	object/static/structure/naboo/arbor_short_s01.iff	0	-5578.651	-150.2936	-58.46687	0.7071016	0	0.7071118	0		$|
1689078	0	object/static/structure/naboo/elevated_walkway_corner_s01.iff	0	-5636.73	-164.527	-50.5199	-0.7071035	0	0.70711	0		$|
1689079	0	object/static/structure/naboo/elevated_walkway_corner_s01.iff	0	-5628.73	-164.527	-33.98	0	0	1	0		$|
1689081	0	object/static/structure/naboo/elevated_walkway_corner_s01.iff	0	-5603.86	-164.527	-9.77583	0	0	1	0		$|
1689089	0	object/static/structure/naboo/bridge_stairs_s01.iff	0	-5590.498	-157.1188	-9.781617	0	0	1	0		$|
1689090	0	object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	-5598.622	-164.58	-9.764543	0	0	1	0		$|
1689092	0	object/static/structure/naboo/arbor_short_s01.iff	0	-5578.726	-150.3587	-9.737362	0.7071068	0	0.7071071	0		$|
1689094	0	object/static/structure/naboo/arbor_short_s01.iff	0	-5584.722	-150.3588	-9.73736	0.707107	0	-0.7071069	0		$|
1689098	0	object/building/naboo/shuttleport_naboo.iff	0	-5474.422	-150	-21.83716	0	0	1	0	structure.municipal.starport:planet_map.map_loc	travel.cost|0|200|travel.ground_time|0|300|travel.is_shuttleport|0|1|travel.point_name|4|Lake Retreat Shuttleport|travel.shuttle_available|0|1|travel.version|0|3|$|
1689100	0	object/building/naboo/filler_building_naboo_style_2.iff	0	-5575.208	-150	-2.188034	0.7548314	0	0.6559189	0		$|
1689101	0	object/building/naboo/filler_building_naboo_style_2.iff	0	-5575.732	-150	-66.31693	0.731418	0	0.6819299	0		$|
1689102	0	object/building/naboo/filler_building_naboo_style_2.iff	0	-5565.78	-150	-78.48649	0.0449845	0	0.9989877	0		$|
1691849	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s03.iff	0	-5588.813	-150.5	-39.87038	0.7071034	0	0.70711	0		$|
1691850	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s03.iff	0	-5579.813	-150.5	-48.87045	0.7071034	0	0.70711	0		$|
