objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
8185518	0	object/building/military/military_outpost_guard_tower_1.iff	0	-1561.963	-195.1523	6004.687	0.7044095	0	0.7097939	0		$|
8185519	0	object/static/structure/military/military_column_weak_imperial_style_01.iff	0	-1566.133	-195.5427	5999.453	0	0	0.9950042	0		$|
8185520	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	-1557.872	-195.5517	5998.706	0	0	0.8775825	0		$|
8365352	0	object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0	-1691.824	-197.0925	5428.301	0	0	0.9769764	0		$|
8365353	0	object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0	-1692.04	-196.9593	5424.356	0	0	0.9810476	0		$|
8365354	0	object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0	-1695.469	-197.2394	5431.585	0	0	0.9650925	0		$|
8365355	0	object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0	-1695.349	-196.4201	5422.556	0	0	0.9993876	0		$|
8365357	0	object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0	-1698.552	-196.8129	5424.889	0	0	0.9864184	0		$|
8365358	0	object/static/structure/naboo/gungan_statue_s03.iff	0	-1695.37	-196.4682	5426.688	0	0	1	0		$|
8365359	0	object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0	-1697.843	-196.8246	5428.193	0	0	0.9998	0		$|
8365360	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	-1695.26	-198.7719	5429.627	0	0	1	0		$|
8365368	0	object/static/flora/flora_decd_scorched_tallbirch_broke.iff	0	-678.5334	-196.2262	5205.233	0	0	1	0		$|
8365369	0	object/static/flora/flora_bush_yavin_blueleaf.iff	0	-679.6094	-196.2151	5205.008	0	0	0.7418306	0		$|
8365370	0	object/static/flora/flora_bush_yavin_blueleaf.iff	0	-677.3656	-196.1457	5204.241	0	0	1	0		$|
8365371	0	object/static/flora/flora_bush_yavin_blueleaf.iff	0	-678.0663	-191.7604	5205.634	0	0	0.7869168	0		$|
8365372	0	object/static/flora/flora_bush_yavin_blueleaf.iff	0	-678.5681	-187.893	5204.938	0	0	0.7518058	0		$|
8365373	0	object/static/flora/flora_bush_yavin_blueleaf.iff	0	-678.9846	-184.1307	5205.225	0	0	0.8080277	0		$|
8365374	0	object/static/flora/flora_bush_yavin_blueleaf.iff	0	-679.5293	-187.8648	5204.998	0	0	0.7073873	0		$|
8365375	0	object/static/flora/flora_bush_yavin_blueleaf.iff	0	-679.0617	-190.7958	5205.036	0	0	0.7838218	0		$|
8365376	0	object/static/flora/flora_bush_yavin_blueleaf.iff	0	-679.3128	-191.7235	5206.028	0.5834414	0	0.3994946	0.3994949		$|
8365377	0	object/static/flora/flora_bush_yavin_blueleaf.iff	0	-679.1655	-183.2284	5205.147	0	0	1	0		$|
8365378	0	object/static/flora/flora_bush_yavin_blueleaf.iff	0	-679.3885	-185.6631	5206.1	0.5000001	0	-0.4999999	-0.4999999		$|
8365379	0	object/static/structure/general/streetlamp_small_blue_style_01.iff	0	-677.9638	-198.4103	5207.042	0	0	1	0		$|
8365381	0	object/static/structure/naboo/elevated_walkway_s02.iff	0	-68.30246	-192.1057	4210.278	-0.01499943	0	0.9998875	0		$|
8365390	0	object/static/structure/general/droid_droideka_powerdown.iff	0	-64.62357	-191.4843	4209.735	0	0	1	0		$|
8365391	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	-65.40514	-192.335	4211.054	0	0	1	0		$|
8365392	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	-64.48563	-191.3275	4210.745	0	0	1	0		$|
8365393	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	-64.93967	-192.3203	4206.66	0	0	0.8309407	0		$|
8365394	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	-65.39031	-192.085	4212.05	0	0	1	0		$|
8455408	0	object/static/structure/general/droid_droideka_powerdown.iff	0	-2007.898	8.4874	4297.356	0	0	1	0		$|
8455409	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	-2003.444	9.229138	4295.808	0	0	1	0		$|
8455410	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	-2002.71	8.945856	4296.131	0	0	1	0		$|
8455411	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	-2002.723	8.917049	4297.567	0	0	1	0		$|
8455412	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	-2004.028	9.070052	4296.727	0	0	1	0		$|
8455413	0	object/static/structure/general/prp_junk_s1.iff	0	-1999.786	9.69743	4295.414	0	0	1	0		$|
8455414	0	object/static/structure/general/prp_junk_s2.iff	0	-2005.199	9.215367	4296.041	0.4033923	0	0.5896373	0.3950894		$|
8455415	0	object/static/structure/general/prp_junk_s4.iff	0	-2009.164	9.501241	4294.809	0	0	0.9393728	0		$|
8455418	0	object/static/structure/general/prp_junk_s6.iff	0	-2000.967	9.293694	4293.293	0	0	1	0		$|
8455420	0	object/static/structure/general/prp_junk_s8.iff	0	-1998.503	8.794052	4293.84	0	0	1	0		$|
8455421	0	object/static/structure/general/streetlamp_small_style_01.iff	0	-2003.098	7.403195	4294.356	0	0	1	0		$|
