objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
104	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	-5151.05	6	4290.566	0.2084599	0	0.9780309	0		$|
105	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	-5110.063	6	4184.694	0.9044122	0	0.4266599	0		$|
106	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	-5152.384	6	4134.697	0.3145665	0	0.9492354	0		$|
107	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	-5051.63	6	4156.912	0.20846	0	0.9780309	0		$|
56911	0	object/building/naboo/filler_building_naboo_style_2.iff	0	-5249.062	6	4615.226	0.9933031	0	-0.1155384	0		$|
56918	0	object/building/naboo/filler_building_naboo_style_2.iff	0	-5682.481	6	4369.782	-0.5311915	0	0.8472518	0		$|
56919	0	object/building/naboo/association_hall_civilian_naboo.iff	0	-5792.438	6	4420.11	0.9065342	0	0.4221324	0		$|
1305917	56919	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
1305918	56919	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
1305919	56919	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
1305920	56919	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
1305921	56919	object/cell/cell.iff	5	0	0	0	0	7.006492E-45	1	0		$|
1305922	56919	object/cell/cell.iff	6	0	0	0	0	8.407791E-45	1	0		$|
1305923	56919	object/cell/cell.iff	7	0	0	0	0	9.809089E-45	1	0		$|
1305924	56919	object/cell/cell.iff	8	0	0	0	0	1.121039E-44	1	0		$|
1305925	56919	object/cell/cell.iff	9	0	0	0	0	1.261169E-44	1	0		$|
1305926	56919	object/cell/cell.iff	10	0	0	0	0	1.401298E-44	1	0		$|
7935368	1305926	object/soundobject/soundobject_city_crowd_small.iff	0	3.680751	1.421486	-10.62106	0	0	1	0		$|
1305927	56919	object/cell/cell.iff	11	0	0	0	0	1.541428E-44	1	0		$|
8085647	1305927	object/soundobject/soundobject_city_crowd_small.iff	0	-2.276463	1.75	-19.08121	0	0	1	0		$|
1305928	56919	object/cell/cell.iff	12	0	0	0	0	1.681558E-44	1	0		$|
1305929	56919	object/cell/cell.iff	13	0	0	0	0	1.821688E-44	1	0		$|
1305930	56919	object/cell/cell.iff	14	0	0	0	0	1.961818E-44	1	0		$|
1305931	56919	object/cell/cell.iff	15	0	0	0	0	2.101948E-44	1	0		$|
1305932	56919	object/cell/cell.iff	16	0	0	0	0	2.242078E-44	1	0		$|
1305933	56919	object/cell/cell.iff	17	0	0	0	0	2.382207E-44	1	0		$|
