objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
1254518	0	object/static/terrain/tatooine/rock_spire_smooth_tatooine.iff	0	120.4846	22.74295	697.5999	0	0	1	0		$|
1254519	0	object/static/terrain/tatooine/rock_spire_lumpy_tatooine_style_2.iff	0	172.881	31.96596	726.1967	0	0	1	0		$|
9515515	0	object/static/structure/general/debris_deathstar_conduit.iff	0	554.9081	27.00302	987.0561	-0.194904	0	0.9614921	-0.038495		$|
9515516	0	object/static/structure/general/debris_deathstar_small_chunk.iff	0	564.0143	30.04453	977.511	0	0	1	0		$|
9515517	0	object/static/structure/general/debris_deathstar_conduit.iff	0	576.1389	31.86432	983.4301	0.79041	0	-0.417337	0.396542		$|
9515518	0	object/static/structure/general/debris_deathstar_storage.iff	0	570.4427	30.31282	993.3331	-0.06635169	0	0.8879008	0.452678		$|
9515521	0	object/static/structure/general/campfire_burnt.iff	0	569.9767	30.28786	996.35	0	0	0.9963897	0		$|
9515547	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1864.817	157.2673	1916.497	0.03481803	0	0.9961912	-0.003493456		$|
9515548	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1887.536	156.3179	1919.277	0	0	1	0		$|
9515549	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1891.917	146.9313	1938.83	-0.5022222	0	0.8392971	0.1333592		$|
9515554	0	object/static/structure/general/campfire_ash.iff	0	1885.071	145.8568	1942.469	0	0	0.9999875	0		$|
