objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
1212332	0	object/static/terrain/tatooine/poi_sarlacc_collision_floor.iff	0	-6174.01	16.95393	-3361.002	0	0	1	0		$|
5225903	0	object/tangible/npc/tatooine_special/sarlacc.iff	0	-6174.254	15.00445	-3360.975	0.8191916	0	-0.57352	0		$|
5996497	0	object/tangible/jedi/force_shrine_stone.iff	0	-6505.857	73.37723	-3670.565	0.707107	0	0.7071069	0		$|
5996498	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	-6510.279	74.3461	-3672.162	0.7070947	0	0.7071183	0		$|
5996499	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	-6501.595	73.87174	-3672.128	0	0	1	0		$|
5996500	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	-6506.826	74.18798	-3672.173	1	0	0	0		$|
5996501	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	-6505.032	74.17797	-3672.221	0	0	1	0		$|
5996502	0	object/static/structure/dantooine/dant_jedi_temple_altar.iff	0	-6505.917	56.23436	-3672.162	0	0	1	0		$|
5996503	0	object/static/particle/pt_poi_electricity_2x2.iff	0	-6505.855	75.05225	-3670.568	0	0	1	0		$|
8155866	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	-7178.959	41.154	-2402.979	0.4838072	0	0.8751746	0		$|
8155869	0	object/static/installation/mockup_power_generator_wind_style_1.iff	0	-7167.2	40.44244	-2405.6	0	0	1	0		$|
8155870	0	object/static/installation/mockup_power_generator_wind_style_1.iff	0	-7173.552	39.99032	-2411.708	0	0	1	0		$|
8155871	0	object/static/installation/mockup_power_generator_wind_style_1.iff	0	-7167.2	40.03423	-2411.8	0	0	1	0		$|
8155872	0	object/static/installation/mockup_power_generator_wind_style_1.iff	0	-7173.856	40.59649	-2405.416	0	0	1	0		$|
