objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
1177350	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	-2686.823	0	-4631.477	0	0	1	0		$|
1177351	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	-2687.933	-1E-06	-4631.119	-0.4259395	0	0.9047517	0		$|
1177352	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	-2687.313	0	-4632.608	0.2715468	0	0.9624252	0		$|
1213336	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	-2687.42	0	-4636.52	-0.0299955	0	0.99955	0		$|
1356865	0	object/static/structure/general/escape_pod.iff	0	-3928.768	37.02549	-4426.747	0.2297754	0	-0.6445009	0.02229253		$|
1356866	0	object/static/structure/general/escape_pod_door.iff	0	-3930.123	35.2522	-4420.257	0.167339	0	0.5778095	0.7035674		$|
1467871	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	-2583.735	0.03162277	-5518.551	-0.3709205	0	0.9286646	0		$|
1467872	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	-2583.822	0.03162277	-5516.285	-0.4259405	0	0.9047512	0		$|
1467873	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	-2583.797	0.03162277	-5517.647	0.004999981	0	0.9999875	0		$|
1467874	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	-2563.807	1E-06	-5524.551	0	0	1	0		$|
1467875	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	-2483.905	1E-06	-5522.357	0	0	1	0		$|
1467876	0	object/static/structure/tatooine/luke_farm_dome.iff	0	-2582.006	0	-5521.438	0	0	1	0		$|
1467877	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	-2578.178	0	-5521.618	-0.380188	0	0.9249092	0		$|
1467878	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	-2578.976	0	-5516.967	-0.2231058	0	0.9747942	0		$|
1467879	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	-2580.174	0.03162277	-5518.541	0.37092	0	0.9286648	0		$|
1467880	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	-2578.738	0	-5519.347	0.2955207	0	0.9553363	0		$|
