objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
5165461	0	object/building/endor/endor_lake_walkway_straight.iff	0	1457	-9	-3294	0	0	1	0		$|
5165462	0	object/building/endor/endor_lake_platform.iff	0	1461	0.8	-3262	0	0	1	0		$|
5165463	0	object/building/endor/endor_lake_hut_s02.iff	0	1463.778	1.059512	-3259.707	0.8970713	0	-0.4418856	0		$|
5165464	0	object/building/endor/endor_lake_hut.iff	0	1465.882	0.967114	-3317.99	0	0	1	0		$|
5165466	0	object/building/endor/endor_lake_platform.iff	0	1456	0.8	-3310	0	0	1	0		$|
5165467	0	object/building/endor/endor_lake_platform.iff	0	1461	0.8	-3278	0	0	1	0		$|
5165468	0	object/building/endor/endor_lake_platform.iff	0	1472	0.8	-3310	0	0	1	0		$|
5165469	0	object/building/endor/endor_lake_platform_cap.iff	0	1457	-9	-3286	0	0	1	0		$|
5165470	0	object/building/endor/endor_lake_platform_cap.iff	0	1457	-9	-3302	0	0	1	0		$|
5165472	0	object/building/endor/endor_lake_walkway_straight.iff	0	1518.278	-4.644652	-3147.226	0.9285167	0	0.3712904	0		$|
5165474	0	object/building/endor/endor_lake_walkway_straight.iff	0	1529.31	-4.644652	-3158.814	0.9285161	0	0.3712918	0		$|
5165475	0	object/building/endor/endor_lake_platform_cap.iff	0	1523.794	-4.644652	-3153.021	0.928516	0	0.3712924	0		$|
5165478	0	object/building/endor/endor_lake_platform_cap.iff	0	1534.136	-4.644652	-3163.885	-0.3712889	0	0.9285174	0		$|
5165479	0	object/building/endor/endor_lake_walkway_straight.iff	0	1540.342	-4.644652	-3170.403	0.9285171	0	0.37129	0		$|
5165484	0	object/building/endor/endor_lake_platform.iff	0	1456	0.8	-3326	0	0	1	0		$|
5165485	0	object/building/endor/endor_lake_platform.iff	0	1472	0.8	-3326	0	0	1	0		$|
5165486	0	object/building/endor/endor_lake_walkway_square.iff	0	1422	-9	-3202	0	0	1	0		$|
5165487	0	object/building/endor/endor_lake_walkway_straight.iff	0	1422	-9	-3246	0	0	1	0		$|
5165488	0	object/building/endor/endor_lake_platform.iff	0	1414	0.8	-3214	0	0	1	0		$|
5165489	0	object/building/endor/endor_lake_platform_cap.iff	0	1422	-9	-3206	0	0	1	0		$|
5165490	0	object/building/endor/endor_lake_platform.iff	0	1414	0.8	-3262	0	0	1	0		$|
5165491	0	object/building/endor/endor_lake_platform.iff	0	1414	0.8	-3230	0	0	1	0		$|
5165492	0	object/building/endor/endor_lake_platform.iff	0	1430	0.8	-3262	0	0	1	0		$|
5165493	0	object/building/endor/endor_lake_platform_cap.iff	0	1422	-9	-3238	0	0	1	0		$|
5165494	0	object/building/endor/endor_lake_platform_cap.iff	0	1422	-9	-3254	0	0	1	0		$|
5165496	0	object/building/endor/endor_lake_walkway_straight.iff	0	1422	-9	-3190	0	0	1	0		$|
5165497	0	object/building/endor/endor_lake_platform_cap.iff	0	1422	-9	-3198	0	0	1	0		$|
5165498	0	object/building/endor/endor_lake_walkway_straight.iff	0	1422	-9	-3174	0	0	1	0		$|
5165499	0	object/building/endor/endor_lake_platform_cap.iff	0	1422	-9	-3182	0	0	1	0		$|
5165500	0	object/building/endor/endor_lake_platform_cap.iff	0	1422	-9	-3166	1	0	3.481026E-07	0		$|
5165502	0	object/building/endor/endor_lake_platform.iff	0	1430	0.8	-3278	0	0	1	0		$|
5165503	0	object/building/endor/endor_lake_platform.iff	0	1430	0.8	-3214	0	0	1	0		$|
5165504	0	object/building/endor/endor_lake_platform.iff	0	1430	0.7999992	-3230	0	0	1	0		$|
5165505	0	object/building/endor/endor_lake_walkway_straight.iff	0	1446	-9	-3270	0.707107	0	0.7071069	0		$|
5165506	0	object/building/endor/endor_lake_platform_cap.iff	0	1438	-9	-3270	0.707107	0	0.7071069	0		$|
5165507	0	object/building/endor/endor_lake_platform_cap.iff	0	1453	-9	-3270	0.707107	0	-0.7071069	0		$|
5165508	0	object/building/endor/endor_lake_hut.iff	0	1414	0.9731793	-3278	0	0	1	0		$|
5165509	0	object/building/endor/endor_lake_hut_s02.iff	0	1473.193	1.061394	-3308.181	0.9467856	0	-0.3218652	0		$|
5165510	0	object/building/endor/endor_lake_hut_s02.iff	0	1429.456	1.052841	-3352.676	0.3826834	0	0.9238796	0		$|
5165511	0	object/building/endor/endor_lake_hut_s02.iff	0	1472.763	1.031969	-3327.795	-0.3076285	0	0.9515066	0		$|
5265352	0	object/building/endor/endor_lake_platform_cap.iff	0	1448	-9	-3334	0.3826834	0	0.9238796	0		$|
5265353	0	object/building/endor/endor_lake_walkway_straight.iff	0	1442	-9	-3340	0.3826834	0	0.9238796	0		$|
5265354	0	object/building/endor/endor_lake_platform_cap.iff	0	1436	-9	-3346	0.3826834	0	0.9238796	0		$|
5265355	0	object/building/endor/endor_lake_platform_cap.iff	0	1450	-9	-3332	0.3826832	0	0.9238796	0		$|
5265356	0	object/building/endor/endor_lake_platform.iff	0	1430.235	0.8	-3351.764	0.3826834	0	0.9238796	0		$|
5265357	0	object/building/endor/endor_lake_platform.iff	0	1414	0.8	-3278	0	0	1	0		$|
5265358	0	object/building/endor/endor_lake_platform.iff	0	1408	0.8	-3318	0	0	1	0		$|
5265359	0	object/building/endor/endor_lake_platform_cap.iff	0	1416	-9	-3318	0.7071069	0	0.7071065	0		$|
5265360	0	object/building/endor/endor_lake_hut.iff	0	1408	0.9097214	-3318	0.1543801	0	0.9880115	0		$|
