objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
4735482	0	object/static/structure/dantooine/dant_large_mudhut_no_flora_05m.iff	0	-1089.103	6.131522	-996.0659	0.7173558	0	-0.696707	0		$|
4735483	0	object/static/structure/dantooine/dant_mud_oven.iff	0	-1103.605	5.872808	-996.5039	0.6997163	0	0.7144209	0		$|
4735484	0	object/tangible/camp/camp_cot_s2.iff	0	-1086.266	6.182706	-1000.229	0.5687621	0	0.8225021	0		$|
4735485	0	object/tangible/camp/camp_cot_s2.iff	0	-1087.532	6.150973	-1000.781	0.5728674	0	0.819648	0		$|
4735486	0	object/tangible/furniture/tatooine/frn_tato_table_small_style_01.iff	0	-1088.099	6.149021	-995.9	0	0	1	0		$|
4735487	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	-1087.778	6.160286	-996.218	-0.3709205	0	0.9286646	0		$|
4735488	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	-1087.703	6.159978	-995.5685	0.9187884	0	-0.3947507	0		$|
4735489	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	-1088.498	6.113238	-995.4475	0.9326151	0	0.3608729	0		$|
4735490	0	object/tangible/furniture/technical/couch_s01.iff	0	-1083.931	6.217291	-994.7248	0.8387589	0	-0.544503	0		$|
4735491	0	object/tangible/furniture/technical/end_table_s01.iff	0	-1084.517	6.207485	-993.6804	0.3050587	0	0.9523336	0		$|
4735492	0	object/tangible/furniture/technical/end_table_s01.iff	0	-1083.533	6.21441	-995.8443	-0.2182296	0	0.9758974	0		$|
4735493	0	object/tangible/loot/quest/lifeday_orb.iff	0	-1084.489	6.584273	-993.6304	0	0	1	0		$|
4735494	0	object/tangible/loot/quest/lifeday_orb.iff	0	-1083.5	6.590545	-995.8583	0	0	1	0		$|
4735495	0	object/static/structure/dantooine/dant_rack_spears.iff	0	-1087.841	6.396651	-991.4595	0.9871001	0	-0.1601044	0		$|
4735496	0	object/static/structure/general/palette_supply_01.iff	0	-1095.072	5.970592	-1002.493	0.9441482	0	-0.3295211	0		$|
4735497	0	object/static/structure/general/palette_supply_02.iff	0	-1095.292	6.528495	-989.9792	0.8981996	0	-0.4347625	-0.02829943		$|
4735498	0	object/static/vehicle/e3/landspeeder.iff	0	-1085.126	6.243702	-1003.971	0.4925347	0	0.8702928	0		$|
4735499	0	object/static/structure/nobuild/nobuild_32.iff	0	-1098.938	5.944735	-996.6061	0	0	1	0		$|
5665451	0	object/building/endor/endor_tiki_torch.iff	0	-1708.768	31.66892	-8.171628	0	0	1	0		$|
9705446	0	object/building/endor/endor_lake_platform_cap.iff	0	-1879.806	8.125514	-1477.086	0.5055334	0	0.862807	0		$|
9705452	0	object/static/flora/flora_flower_endor_scrubwort.iff	0	-1877.424	9.965837	-1482.269	0	0	1	0		$|
9705453	0	object/static/flora/flora_flower_endor_scrubwort.iff	0	-1883.754	9.35068	-1477.292	0	0	1	0		$|
9705454	0	object/static/flora/flora_flower_endor_scrubwort.iff	0	-1876.163	9.744192	-1475.665	0	0	1	0		$|
9705456	0	object/static/flora/flora_bush_endor_rainbowbush.iff	0	-1878.796	9.764554	-1477.856	0	0	1	0		$|
9705457	0	object/static/flora/flora_bush_endor_rainbowbush.iff	0	-1888.338	9.911314	-1479.052	0.9999577	0	0.009203508	0		$|
