objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
7255457	0	object/tangible/jedi/force_shrine_stone.iff	0	-5055.829	200.4766	-1706.396	0.707107	0	0.7071069	0		$|
7255458	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	-5060.25	201.5135	-1707.993	0.7071001	0	0.7071129	0		$|
7255459	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	-5051.566	201.5121	-1707.959	0	0	1	0		$|
7255460	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	-5056.797	201.5131	-1708.004	1	0	0	0		$|
7255461	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	-5055.003	201.5028	-1708.052	0	0	1	0		$|
7255462	0	object/static/structure/dantooine/dant_jedi_temple_altar.iff	0	-5055.888	183.5593	-1707.993	0	0	1	0		$|
7255463	0	object/static/particle/pt_poi_electricity_2x2.iff	0	-5055.826	201.5129	-1706.399	0	0	1	0		$|
9705458	0	object/static/structure/general/tato_cave_rock_large.iff	0	-5378.139	14.434	-57.42072	0.2232489	0	0.9746333	0.001524534		$|
9705459	0	object/static/structure/general/tato_cave_rock_med.iff	0	-5376.422	16.99101	-58.29918	-0.3285041	0	-0.697786	0.5759081		$|
9705460	0	object/static/structure/general/tato_cave_rock_large.iff	0	-5376.506	19.86343	-56.43152	0.5878577	0	-0.4148009	-0.4934635		$|
