objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
2305366	0	object/static/particle/pt_miasma_of_fog_mustard.iff	0	3907.807	200.4644	5788.514	0	0	1	0		$|
2305367	0	object/static/particle/pt_miasma_of_fog_mustard.iff	0	3875.256	201.097	5745.604	0	0	1	0		$|
2305368	0	object/static/particle/pt_miasma_of_fog_mustard.iff	0	3911.779	199.3541	5745.436	0	0	1	0		$|
9705549	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	2058.684	207.3073	4312.934	-0.6091592	0	0.7930479	0		$|
9705588	0	object/static/structure/general/poi_all_impl_corral_32x32_s01.iff	0	2303.306	205.4144	5860.525	0.7173561	0	0.6967067	0		$|
9705590	0	object/static/structure/general/banner_imperial_style_01.iff	0	2315.028	205.059	5857.692	0.7535753	0	-0.618663	0.2204143		$|
9705594	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	2305.826	205.4217	5853.754	0.01907233	0	0.9801278	0.1581725		$|
9705598	0	object/static/structure/corellia/corl_power_arial_thin.iff	0	2305.092	205.6248	5851.158	0	0	0.9954908	-0.09485719		$|
9705731	0	object/building/endor/endor_forest_hut.iff	0	3867.286	10.53795	4216.936	0.8624042	0	0.5062203	0		$|
9705732	0	object/building/endor/endor_forest_hut.iff	0	3877.445	12.1063	4200.51	-0.6961352	0	0.7179107	0		$|
9705733	0	object/building/endor/endor_forest_hut.iff	0	3867.925	9.987343	4243.926	0.9949243	0	0.1006258	0		$|
9705734	0	object/static/structure/dantooine/dant_large_rock_hut.iff	0	3912.847	200.257	5799.952	-0.2699057	0	0.9566084	0.1056534		$|
9705736	0	object/static/structure/dantooine/dant_large_communal.iff	0	3915.651	197.6169	5767.393	0	0	0.9959527	-0.08987857		$|
9705737	0	object/static/structure/dantooine/dant_large_rock_hut.iff	0	3880.766	200.5662	5775.909	-0.3428978	0	0.9393727	0		$|
