objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
4335462	0	object/building/general/cave_02_damprock_mirror.iff	0	1917.998	34.33527	2034.221	0.9338392	0	0.3576932	0	theme_park.dungeon.generic_spawner	spawn_table|4|datatables/spawning/poi_spawner/dathomir/dath_rancor_cave.iff|$|
4335463	4335462	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
4335474	4335463	object/static/structure/general/skeleton_bith_headandbody.iff	0	2026.27	2020.262	2038.712	0.01439591	0	0.9835315	-0.1785018		$|
4335501	4335463	object/static/structure/general/skeleton_bith_head.iff	0	15.08392	2043.298	2039.693	0	0	1	0		$|
4335464	4335462	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
4335465	4335462	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
4335466	4335462	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
4335467	4335462	object/cell/cell.iff	5	0	0	0	0	7.006492E-45	1	0		$|
4335494	4335467	object/static/structure/general/skeleton_human_headandbody.iff	0	1961.224	2001.008	1941.801	0	0	1	0		$|
4335495	4335467	object/static/structure/general/skeleton_human_head.iff	0	1960.905	2001.575	1935.259	0	0	1	0		$|
9815403	4335467	object/tangible/container/loot/placable_loot_crate_trashpile.iff	0	1960.423	2001.018	1943.312	0	0	0.9998875	0		$|
4335468	4335462	object/cell/cell.iff	6	0	0	0	0	8.407791E-45	1	0		$|
4335469	4335462	object/cell/cell.iff	7	0	0	0	0	9.809089E-45	1	0		$|
4335470	4335462	object/cell/cell.iff	8	0	0	0	0	1.121039E-44	1	0		$|
9815404	4335470	object/tangible/container/loot/placable_loot_crate_trashpile.iff	0	1909.051	1981.547	1925.33	0	0	1	0		$|
9815405	4335470	object/tangible/container/loot/placable_loot_crate_trashpile.iff	0	1919.974	1981.343	1961.723	0	0	1	0		$|
4335471	4335462	object/cell/cell.iff	9	0	0	0	0	1.261169E-44	1	0		$|
9815406	4335471	object/tangible/container/loot/placable_loot_crate_trashpile.iff	0	1858.985	1981.782	1944.362	0	0	0.9950042	0		$|
9815407	4335471	object/static/structure/general/skeleton_human_headandbody.iff	0	1872.416	1981.951	1950.163	0	0	1	0		$|
9815408	4335471	object/static/structure/general/skeleton_human_headandbody.iff	0	1861.471	1982.224	1943.897	0.9813003	0	-0.1865738	-0.04137296		$|
9815409	4335471	object/static/structure/general/skeleton_human_body.iff	0	1863.764	1982.24	1947.152	0	0	1	0		$|
9815410	4335471	object/static/structure/general/skeleton_bith_headandbody.iff	0	1856.714	1981.836	1952.101	0.7320167	0	0.673498	-0.09982417		$|
9815411	4335471	object/static/structure/general/skeleton_bith_headandbody.iff	0	1857.567	1981.46	1944.53	0	0	1	0		$|
9815412	4335471	object/tangible/container/loot/placable_loot_crate_trashpile.iff	0	1859.346	1981.995	1942.738	0.9278531	0	0.3594623	-0.06178721		$|
4335472	4335462	object/cell/cell.iff	10	0	0	0	0	1.401298E-44	1	0		$|
4335493	4335472	object/static/structure/general/skeleton_human_headandbody.iff	0	1986.885	2000.372	1942.952	0	0	0.9933948	0		$|
4335473	4335462	object/cell/cell.iff	11	0	0	0	0	1.541428E-44	1	0		$|
4335496	4335473	object/static/structure/general/skeleton_human_body.iff	0	1969.891	2001.384	1904.95	0	0	0.9998	-0.01999867		$|
4335497	4335473	object/static/structure/general/skeleton_human_head.iff	0	1971.01	2001.576	1904.001	0	0	1	0		$|
4335498	4335473	object/static/structure/general/skeleton_human_head.iff	0	1969.273	2001.459	1907.031	0.9729199	0	-0.1879154	0.02552382		$|
9815402	4335473	object/tangible/container/loot/placable_loot_crate_trashpile.iff	0	1968.462	2001.451	1904.718	0	0	0.9993876	0		$|
7325403	0	object/tangible/jedi/force_shrine_stone.iff	0	1182.52	129.983	599.5779	0.707107	0	0.7071069	0		$|
7325404	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	1178.098	130.9911	597.981	0.7071012	0	0.7071118	0		$|
7325405	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	1186.783	130.9911	598.0149	0	0	1	0		$|
7325406	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	1181.552	130.9911	597.9697	1	0	0	0		$|
7325407	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	1183.345	130.9811	597.9219	0	0	1	0		$|
7325408	0	object/static/structure/dantooine/dant_jedi_temple_altar.iff	0	1182.461	113.0375	597.9807	0	0	1	0		$|
7325409	0	object/static/particle/pt_poi_electricity_2x2.iff	0	1182.522	130.9911	599.5745	0	0	1	0		$|
9725861	0	object/static/structure/dantooine/dant_fence_4m.iff	0	1154.257	6.212175	1348.132	-0.03153018	0	-0.03979819	0.7828107		$|
9725862	0	object/static/structure/general/skeleton_human_head.iff	0	1155.223	7.548982	1346.853	0.6518345	0	0.7583613	0		$|
9725863	0	object/static/structure/general/skeleton_human_head.iff	0	1154.593	7.616663	1349.482	0.6705867	0	0.7418311	0		$|
9725870	0	object/static/structure/general/skeleton_human_head.iff	0	1154.247	7.68704	1346.781	0.7545709	0	-0.6562186	0		$|
9725875	0	object/static/structure/general/skeleton_human_head.iff	0	1153.629	7.717472	1349.44	0.7103532	0	-0.7038454	0		$|
9725883	0	object/static/structure/general/skeleton_human_head.iff	0	1134.167	8.152041	1342.57	0.6705873	0	0.7418306	0		$|
9725884	0	object/static/structure/general/skeleton_human_head.iff	0	1134.797	8.186401	1339.941	0.6518322	0	0.758363	0		$|
9725885	0	object/static/structure/dantooine/dant_fence_4m.iff	0	1133.832	6.793969	1341.22	-0.03153	0	-0.039798	0.782811		$|
9725886	0	object/static/structure/general/skeleton_human_head.iff	0	1133.821	8.240668	1339.869	0.754571	0	-0.6562191	0		$|
9725887	0	object/static/structure/general/skeleton_human_head.iff	0	1133.204	8.274476	1342.528	0.710353	0	-0.703845	0		$|
9725888	0	object/static/structure/general/skeleton_human_head.iff	0	1108.655	9.955669	1331.336	0.6705873	0	0.7418306	0		$|
9725889	0	object/static/structure/general/skeleton_human_head.iff	0	1109.285	9.982251	1328.706	0.6518322	0	0.758363	0		$|
9725890	0	object/static/structure/dantooine/dant_fence_4m.iff	0	1108.319	8.658981	1329.985	-0.03153	0	-0.039798	0.782811		$|
9725891	0	object/static/structure/general/skeleton_human_head.iff	0	1108.309	10.10049	1328.635	0.754571	0	-0.6562191	0		$|
9725892	0	object/static/structure/general/skeleton_human_head.iff	0	1107.691	10.09143	1331.294	0.710353	0	-0.703845	0		$|
