objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
189328	0	object/static/structure/general/streetlamp_small_red_style_01.iff	0	-2930.526	139.9344	-1028.506	0	0	1	0		$|
189332	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4016.846	106	-37.1465	-0.06994285	0	0.997551	0		$|
189335	0	object/static/structure/general/skeleton_human_head.iff	0	-4012.703	111.1912	-30.39119	0.9952641	0	-0.007665993	0.09495199		$|
189336	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4005.175	106	-38.14201	0	0	1	0		$|
189338	0	object/static/structure/general/skeleton_human_head.iff	0	-4007.883	106	-39.26428	0.9742017	0	-0.1604056	-0.1048161		$|
189342	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4005.99	118.8755	-57.21382	0.1533748	0	0.9638129	0.1351138		$|
189343	0	object/static/structure/general/skeleton_human_head.iff	0	-4005.489	120.0795	-56.9311	0.1056828	0	0.9759458	0.07898899		$|
189344	0	object/static/structure/general/skeleton_human_head.iff	0	-3999.037	120.3231	-58.57174	0.01373658	0	0.9862509	0.1189214		$|
189345	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4010.408	122.9816	-74.77403	0.9107101	0	-0.4130462	0		$|
189346	0	object/static/structure/general/skeleton_human_head.iff	0	-4010.411	124.3398	-74.7822	0.136168	0	0.9906858	0		$|
189347	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4003.313	124.1627	-79.43094	0.6011986	0	0.7990997	0		$|
189348	0	object/static/structure/general/skeleton_human_head.iff	0	-4003.306	125.5207	-79.42335	0.9373692	0	-0.3483365	0		$|
189349	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4017.677	123.989	-86.35634	0.2425577	0	0.970137	0		$|
189350	0	object/static/structure/general/skeleton_human_head.iff	0	-4017.675	125.3167	-86.34487	0.9990228	0	0.0441888	0		$|
189353	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4049.745	126.8396	-102.4854	-0.5438343	0	0.8391926	0		$|
189354	0	object/static/structure/general/skeleton_human_head.iff	0	-4049.755	128.1636	-102.4863	0.6492441	0	0.76058	0		$|
189355	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4056.581	130.1094	-107.0505	-0.6631352	0	0.7484998	0		$|
189356	0	object/static/structure/general/skeleton_human_head.iff	0	-4056.59	131.4353	-107.0528	0.5282958	0	0.8490604	0		$|
189357	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4062.177	130.0974	-101.9614	0.8468312	0	-0.5318621	0		$|
189358	0	object/static/structure/general/skeleton_human_head.iff	0	-4062.183	131.4233	-101.9697	0.2682661	0	0.9633449	0		$|
189361	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4057.021	126.8111	-95.96043	0.816313	0	-0.5776101	0		$|
189362	0	object/static/structure/general/skeleton_human_head.iff	0	-4057.026	128.135	-95.96603	0.3208179	0	0.9471409	0		$|
189367	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4068.692	126.3146	-82.96185	0.2619106	0	0.9650921	0		$|
189368	0	object/static/structure/general/skeleton_human_head.iff	0	-4068.693	127.642	-82.95157	0.9997068	0	0.02420084	0		$|
189369	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4095.471	125.3542	-65.91117	0.2035686	0	0.9790607	0		$|
189370	0	object/static/structure/general/skeleton_human_head.iff	0	-4095.471	126.6833	-65.9	0.9964566	0	0.08410365	0		$|
189372	0	object/building/dathomir/night_sister_stronghold.iff	0	-4086.243	130.5	-136.0344	0.3334872	0	0.9427546	0		$|
189373	189372	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
189374	189372	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
189375	189372	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
4548418	189375	object/tangible/collection/rare_melee_nightsister_energy_lance.iff	0	8.416181	1.693266	-3.905514	0.09717558	0	-0.1502182	0.7831659		$|
189376	189372	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
189377	189372	object/cell/cell.iff	5	0	0	0	0	7.006492E-45	1	0		$|
189378	189372	object/cell/cell.iff	6	0	0	0	0	8.407791E-45	1	0		$|
189379	189372	object/cell/cell.iff	7	0	0	0	0	9.809089E-45	1	0		$|
189380	189372	object/cell/cell.iff	8	0	0	0	0	1.121039E-44	1	0		$|
189381	189372	object/cell/cell.iff	9	0	0	0	0	1.261169E-44	1	0		$|
189382	189372	object/cell/cell.iff	10	0	0	0	0	1.401298E-44	1	0		$|
189383	189372	object/cell/cell.iff	11	0	0	0	0	1.541428E-44	1	0		$|
189384	189372	object/cell/cell.iff	12	0	0	0	0	1.681558E-44	1	0		$|
189387	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4093.981	126.3222	-80.00556	0.9338388	0	-0.3576944	0		$|
189388	0	object/static/structure/general/skeleton_human_head.iff	0	-4093.988	127.6562	-80.01511	0.07651871	0	0.9970682	0		$|
189411	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4061.255	122.1278	-255.7467	-0.7032793	0	0.7109138	0		$|
189412	0	object/static/structure/general/skeleton_human_head.iff	0	-4061.265	123.454	-255.7519	0.4808223	0	0.8768181	0		$|
189413	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4044.148	118.8781	-232.36	0.9622092	0	0.2723121	0		$|
189414	0	object/static/structure/general/skeleton_human_head.iff	0	-4044.137	120.2058	-232.366	-0.5354146	0	0.8445894	0		$|
189415	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4054.426	119.5217	-216.5549	-0.5480231	0	0.8364632	0		$|
189416	0	object/static/structure/general/skeleton_human_head.iff	0	-4054.435	120.8494	-216.5543	0.6454333	0	0.7638164	0		$|
189417	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4037.365	121.0692	-193.1883	0.8979114	0	0.4401765	0		$|
189418	0	object/static/structure/general/skeleton_human_head.iff	0	-4037.354	122.3991	-193.1904	-0.6779687	0	0.7350903	0		$|
189419	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4044.11	124.4269	-167.2876	-0.5269425	0	0.849901	0		$|
189420	0	object/static/structure/general/skeleton_human_head.iff	0	-4044.118	125.757	-167.2852	0.6643247	0	0.7474437	0		$|
189421	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4026.829	129.0092	-145.5176	0.8889289	0	0.4580454	0		$|
189422	0	object/static/structure/general/skeleton_human_head.iff	0	-4026.817	130.3383	-145.519	-0.6925337	0	0.7213849	0		$|
189423	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4061.823	123.1207	-271.7787	0.6012	0	0.7990988	0		$|
189424	0	object/static/structure/general/skeleton_human_head.iff	0	-4061.816	124.4473	-271.7711	0.937369	0	-0.348337	0		$|
189425	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4034.578	118.7809	-250.6622	0.9746165	0	0.2238814	0		$|
189426	0	object/static/structure/general/skeleton_human_head.iff	0	-4034.567	120.1085	-250.6699	-0.4925336	0	0.8702934	0		$|
189427	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4027.106	120.9474	-260.0813	0.9674625	0	0.2530147	0		$|
189428	0	object/static/structure/general/skeleton_human_head.iff	0	-4027.094	122.2759	-260.0876	-0.5184168	0	0.8551281	0		$|
189429	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4018.09	121	-270.5611	0.7173551	0	-0.6967083	0		$|
189430	0	object/static/structure/general/skeleton_human_head.iff	0	-4018.1	122.3282	-270.5677	0.4631909	0	0.8862585	0		$|
189431	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4004.157	121	-278.7385	0.9612749	0	-0.2755916	0		$|
189432	0	object/static/structure/general/skeleton_human_head.iff	0	-4004.156	122.3282	-278.7497	-0.009999361	0	0.99995	0		$|
189433	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-3994.339	121	-269.8916	0.8547149	0	0.5190979	0		$|
189434	0	object/static/structure/general/skeleton_human_head.iff	0	-3994.328	122.3282	-269.8915	0.7412962	0	-0.6711774	0		$|
189435	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4005.244	121	-259.3113	0.6012	0	0.7990988	0		$|
189436	0	object/static/structure/general/skeleton_human_head.iff	0	-4005.237	122.3282	-259.3037	0.937369	0	-0.348337	0		$|
189437	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-4018.975	120.9851	-250.59	0.9147955	0	0.4039176	0		$|
189438	0	object/static/structure/general/skeleton_human_head.iff	0	-4018.963	122.3133	-250.5936	-0.6480315	0	0.7616132	0		$|
189439	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-3934.657	130.4736	-223.6013	0.9044129	0	0.4266588	0		$|
189440	0	object/static/structure/general/skeleton_human_head.iff	0	-3934.647	131.8024	-223.6034	-0.6668668	0	0.7451766	0		$|
189441	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-3966.565	132.2856	-144.8236	0.7770726	0	0.6294113	0		$|
189442	0	object/static/structure/general/skeleton_human_head.iff	0	-3966.555	133.6121	-144.8201	0.8248854	0	-0.5652993	0		$|
189456	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-3987.154	131.4684	-176.6739	-0.4031888	0	0.9151168	0		$|
189457	0	object/static/structure/general/skeleton_human_head.iff	0	-3987.163	132.7964	-176.6712	0.7621276	0	0.6474259	0		$|
189458	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-3979.219	131.5	-163.6962	0.1296355	0	0.9915617	0		$|
189459	0	object/static/structure/general/skeleton_human_head.iff	0	-3979.222	132.828	-163.6861	0.9873536	0	0.1585314	0		$|
189460	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-3968.079	131.5	-170.774	0.8045999	0	0.5938175	0		$|
189461	0	object/static/structure/general/skeleton_human_head.iff	0	-3968.068	132.828	-170.7719	0.7986205	0	-0.6018342	0		$|
189462	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-3972.119	131.5	-186.6415	0.9901049	0	0.1403303	0		$|
189463	0	object/static/structure/general/skeleton_human_head.iff	0	-3972.109	132.828	-186.6506	-0.4168698	0	0.9089662	0		$|
189464	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	-3981.084	131.5	-197.9688	0.6012	0	0.7990988	0		$|
189465	0	object/static/structure/general/skeleton_human_head.iff	0	-3981.077	132.8279	-197.9612	0.937369	0	-0.348337	0		$|
