objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
4335503	0	object/static/structure/general/transport_debris_01.iff	0	5690.206	122	1919.69	0.4989203	0	0.8666479	0		$|
4335504	0	object/static/structure/general/transport_debris_02.iff	0	5712.893	122	1941.477	0.1031008	0	0.9946709	0		$|
4335507	0	object/static/structure/general/skeleton_bith_headandbody.iff	0	5675.947	122	1901.077	-0.007192595	0	0.9999741	0		$|
4335508	0	object/static/structure/general/skeleton_bith_headandbody.iff	0	5695.199	122	1924.547	-0.6065739	0	0.7950271	0		$|
4335509	0	object/static/structure/general/skeleton_human_body.iff	0	5691.081	122	1932.344	0.4911879	0	0.8710536	0		$|
4335510	0	object/static/structure/general/skeleton_human_headandbody.iff	0	5706.424	122	1933.996	0.9920208	0	-0.126074	0		$|
4335511	0	object/static/structure/general/skeleton_human_head.iff	0	5691.422	122	1938.431	-0.004403167	0	0.9999903	0		$|
4335512	0	object/static/structure/tatooine/jawa/tent_jawa_01_small.iff	0	5671.717	122	1901.84	0.4319825	0	0.901882	0		$|
4335513	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	5671.854	122	1903.755	-0.4226498	0	0.9062931	0		$|
4335514	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	5671.576	122	1904.379	-0.4240794	0	0.905625	0		$|
4335515	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	5671.054	122	1903.614	0.8516649	0	-0.5240867	0		$|
4335516	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	5673.824	122	1902.673	-0.00718754	0	0.9999742	0		$|
4335517	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	5673.975	122	1901.527	-0.006470488	0	0.9999791	0		$|
4335518	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	5674.912	122	1903.244	0.9403468	0	0.3402174	0		$|
4335519	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	5673.352	122	1904.165	0.7735926	0	-0.6336833	0		$|
4335520	0	object/static/structure/general/skeleton_bith_headandbody.iff	0	5671.709	122	1901.886	0.8711331	0	-0.4910469	0		$|
4335521	0	object/static/structure/tatooine/jawa/tent_jawa_01_small.iff	0	5718.189	125	1918.787	0.4361846	0	0.8998572	0		$|
4335522	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	5718.326	125	1920.702	-0.4282588	0	0.9036561	0		$|
4335523	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	5718.048	125	1921.326	-0.4297059	0	0.9029689	0		$|
4335524	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	5717.526	125	1920.56	0.8503987	0	-0.5261387	0		$|
4335525	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	5717.723	125	1916.528	0.9589345	0	-0.2836278	0		$|
4335526	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	5718.215	125	1917.584	0.9586701	0	-0.2845198	0		$|
4335527	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	5716.509	125	1916.619	-0.06407968	0	0.9979448	0		$|
4335528	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	5719.824	125	1921.112	0.7753134	0	-0.6315766	0		$|
4335529	0	object/static/structure/general/skeleton_bith_headandbody.iff	0	5718.182	125	1918.833	0.8697122	0	-0.4935593	0		$|
4335530	0	object/static/structure/general/skeleton_bith_headandbody.iff	0	5717.567	125	1923.103	0.9266674	0	0.3758824	0		$|
4335532	0	object/static/structure/general/campfire_ash.iff	0	5717.621	125	1928.317	0.003808442	0	0.9999927	0		$|
4335533	0	object/static/structure/general/camp_tent_s01.iff	0	5710.809	125	1914.12	-0.001201712	0	0.9999993	0		$|
4335534	0	object/static/structure/general/skeleton_bith_headandbody.iff	0	5721.649	125	1933.565	0.5297807	0	0.8481346	0		$|
4335535	0	object/static/structure/general/camp_tent_s01.iff	0	5725.099	125	1934.169	-0.6707913	0	0.7416461	0		$|
4335536	0	object/static/structure/general/camp_tent_s01.iff	0	5640.525	122	1868.779	0.9380588	0	0.346476	0		$|
4335537	0	object/static/structure/general/camp_tent_s01.iff	0	5644.076	122	1857.82	-0.03432034	0	0.9994109	0		$|
4335538	0	object/static/structure/general/campfire_ash.iff	0	5642.719	122	1863.536	0	0	1	0	theme_park.dungeon.generic_spawner	spawn_table|4|datatables/spawning/poi_spawner/dathomir/dath_crashed_ship.iff|$|
4335539	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	5646.315	122	1859.781	-0.0005573575	0	0.9999998	0		$|
4335540	0	object/static/item/item_con_ration_kit_m.iff	0	5642.926	122	1868.307	0.2328431	0	0.9725143	0		$|
4335541	0	object/static/item/item_con_ration_kit_m.iff	0	5642.777	122	1868.691	-0.2035672	0	0.9790609	0		$|
4335542	0	object/static/item/item_con_ration_kit_lg.iff	0	5645.21	122	1860.138	0.8651514	0	-0.5015107	0		$|
4335543	0	object/static/item/item_con_ration_kit_lg.iff	0	5672.48	122	1903.097	0.8976139	0	0.4407827	0		$|
4335544	0	object/static/item/item_con_ration_kit_m.iff	0	5671.926	122	1903.031	0.8380015	0	-0.5456679	0		$|
4335545	0	object/static/item/item_con_ration_kit_lg.iff	0	5722.72	125	1932.489	0.005310184	0	0.9999859	0		$|
4335546	0	object/static/item/item_con_ration_kit_lg.iff	0	5716.827	125	1917.676	-0.3911055	0	0.9203458	0		$|
