objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
1105902	0	object/static/structure/general/skeleton_human_headandbody.iff	0	-7123.261	461.8698	1174.246	-0.4304093	0	0.9025092	0.01353865		$|
1105905	0	object/static/particle/pt_miasma_of_fog_mustard.iff	0	-7114.243	461.0202	1184.089	0	0	1	0		$|
1105908	0	object/static/particle/pt_flocking_glowzees.iff	0	-7122.93	461.1385	1175.451	0	0	1	0		$|
2635352	0	object/building/tatooine/cave_tatooine_style_02.iff	0	-6493.96	118.6269	874.6735	0.4662086	0	0.8846748	0	theme_park.dungeon.generic_spawner	spawn_table|4|datatables/spawning/poi_spawner/dathomir/dath_imp_prison_cave.iff|$|
2635353	2635352	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
2665460	2635353	object/static/structure/general/tato_cave_stalactite_large.iff	0	2.931304	-1.731064	14.09791	0	0	1	0		$|
2665461	2635353	object/static/structure/general/tato_cave_stalactite_large.iff	0	-1.137411	-2.294857	16.16945	0.8866269	0	-0.4624852	-1.05548E-08		$|
2635354	2635352	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
2635355	2635352	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
8395451	2635355	object/static/structure/general/skeleton_human_headandbody.iff	0	-16.54705	-26.12915	-42.59048	0.8816527	0	-0.3892851	-0.1077378		$|
2635356	2635352	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
2635357	2635352	object/cell/cell.iff	5	0	0	0	0	7.006492E-45	1	0		$|
2635358	2635352	object/cell/cell.iff	6	0	0	0	0	8.407791E-45	1	0		$|
2635359	2635352	object/cell/cell.iff	7	0	0	0	0	9.809089E-45	1	0		$|
2635360	2635352	object/cell/cell.iff	8	0	0	0	0	1.121039E-44	1	0		$|
2635361	2635352	object/cell/cell.iff	9	0	0	0	0	1.261169E-44	1	0		$|
2635362	2635352	object/cell/cell.iff	10	0	0	0	0	1.401298E-44	1	0		$|
2635363	2635352	object/cell/cell.iff	11	0	0	0	0	1.541428E-44	1	0		$|
2635364	2635352	object/cell/cell.iff	12	0	0	0	0	1.681558E-44	1	0		$|
2635365	2635352	object/cell/cell.iff	13	0	0	0	0	1.821688E-44	1	0		$|
