objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
189326	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	-7054.562	392.1355	5873.334	-0.6742921	0	0.7384647	0		$|
1105913	0	object/building/endor/endor_tiki_torch.iff	0	-7085.992	386.6646	5920.167	0	0	1	0		$|
1105914	0	object/building/endor/endor_tiki_torch.iff	0	-7066.852	387.4356	5919.67	0	0	1	0		$|
1105915	0	object/building/endor/endor_tiki_torch.iff	0	-7091.276	380.0125	5901.505	0	0	1	0		$|
1105916	0	object/building/endor/endor_tiki_torch.iff	0	-7083.059	383.5001	5903.458	0	0	1	0		$|
1105917	0	object/tangible/camp/campfire_logs_burnt.iff	0	-7081.658	381.9753	5888.576	0	0	0.9998	0		$|
1105918	0	object/static/particle/pt_lair_evil_fire_large_red.iff	0	-7081.744	381.9553	5888.583	0	0	1	0		$|
1105919	0	object/static/structure/general/streetlamp_small_red_style_01.iff	0	-7081.869	380.1098	5890.243	0	0	1	0		$|
1105920	0	object/static/structure/general/skeleton_human_head.iff	0	-7075.032	383.0746	5903.968	0	0	1	0		$|
1105921	0	object/static/structure/general/skeleton_human_head.iff	0	-7075.18	383.0531	5903.776	0	0	1	0		$|
1105922	0	object/static/item/item_bottle_fat.iff	0	-7077.058	382.6775	5904.538	0	0	1	0		$|
1105923	0	object/static/item/item_bottle_pear.iff	0	-7077.111	382.6581	5904.844	0	0	1	0		$|
1105924	0	object/static/item/item_bottle_tall.iff	0	-7077.183	382.6906	5904.063	0	0	1	0		$|
1105925	0	object/static/item/item_bread_loaf.iff	0	-7076.221	382.8061	5903.767	0	0	1	0		$|
1105926	0	object/static/item/item_food_vegetable_s01.iff	0	-7076.424	382.7518	5904.091	0	0	1	0		$|
1105927	0	object/static/item/item_food_fruit_s03.iff	0	-7076.635	382.7891	5903.647	0	0	1	0		$|
1105928	0	object/static/item/item_food_fruit_s03.iff	0	-7096.602	379.4246	5899.77	0	0	1	0		$|
1105929	0	object/static/item/item_food_fruit_s02.iff	0	-7096.528	379.4305	5899.489	0	0	1	0		$|
1105930	0	object/static/item/item_food_vegetable_s01.iff	0	-7096.872	379.4608	5899.52	0	0	1	0		$|
1105931	0	object/static/item/item_food_vegetable_s02.iff	0	-7097.198	379.496	5899.409	0	0	1	0		$|
1105932	0	object/static/item/item_bowl_plain.iff	0	-7098.082	379.6027	5899.135	0	0	1	0		$|
1105933	0	object/static/structure/dantooine/dant_skull_lizard.iff	0	-7099.525	379.9264	5899.887	0.9999997	0	-0.0007963169	0		$|
1105934	0	object/static/structure/dantooine/dant_skull_thune.iff	0	-7091.182	389.403	5927.418	0.9213709	0	0.3886848	0		$|
1105935	0	object/static/structure/general/skeleton_human_head.iff	0	-7091.253	390.4174	5927.513	0.9896206	0	0.1437045	0		$|
1105936	0	object/static/item/item_bottle_tall.iff	0	-7088.861	389.2458	5927.935	0	0	1	0		$|
1105937	0	object/static/item/item_bottle_pear.iff	0	-7088.507	389.2488	5927.604	0	0	1	0		$|
1105938	0	object/static/item/item_bottle_fat.iff	0	-7089.181	389.2565	5927.289	0	0	1	0		$|
1105939	0	object/static/item/item_bread_loaf.iff	0	-7062.407	388.0471	5925.688	0	0	1	0		$|
1105940	0	object/static/item/item_bread_loaf.iff	0	-7062.828	387.9392	5925.29	0	0	1	0		$|
1105941	0	object/static/item/item_cheese_wheel_s1_partial.iff	0	-7062.914	388.0343	5925.631	0	0	1	0		$|
1105942	0	object/static/item/item_food_vegetable_s02.iff	0	-7062.165	388.9633	5928.264	0	0	1	0		$|
1105943	0	object/static/item/item_food_vegetable_s03.iff	0	-7062.058	388.865	5928.05	0	0	1	0		$|
1105944	0	object/static/item/item_bottle_tall.iff	0	-7062.719	387.6388	5924.123	0	0	1	0		$|
1105948	0	object/building/endor/endor_tiki_torch.iff	0	-7072.139	391.833	5831.236	0	0	1	0		$|
1105953	0	object/building/endor/endor_tiki_torch.iff	0	-7086.025	389.835	5811.227	0	0	1	0		$|
9725663	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	-7090.012	388.4946	5926.43	0.9992316	0	0.03919367	0	theme_park.dungeon.generic_spawner	spawn_table|4|datatables/spawning/poi_spawner/dathomir/dath_sing_mtn_nw_mtn_city.iff|$|
9725664	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	-7064.367	389.315	5926.778	0.9022676	0	-0.4311765	0		$|
9725665	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	-7075.025	383.2943	5905.979	-0.5931773	0	0.8050718	0		$|
9725666	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	-7098.129	381.1072	5897.694	0.6889214	0	0.7248361	0		$|
9725668	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	-7076.853	385.3138	5860.526	-0.1937666	0	0.9810477	0		$|
9725669	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	-7069.632	385.4125	5864.05	-0.1937666	0	0.9810476	0		$|
9725672	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	-7085.797	387.3403	5857.637	0.03499295	0	0.9993876	0		$|
9725676	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	-7062.384	385.5735	5868.086	-0.3002932	0	0.9538469	0		$|
9725678	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	-7056.133	387.4232	5872.807	-0.3098166	0	0.9507964	0		$|
9725681	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	-7081.327	381.9393	5886.072	0.9998156	0	0.01920242	0		$|
9725682	0	object/static/structure/dantooine/dant_cooking_stone.iff	0	-7093.708	380.297	5904.617	0	0	1	0		$|
9725683	0	object/static/structure/dantooine/dant_cooking_stone.iff	0	-7083.072	389.616	5925.884	0	0	1	0		$|
9725684	0	object/static/structure/dantooine/dant_hide_tanning_s02.iff	0	-7072.835	388.5487	5923.303	0.9958809	0	-0.09067174	0		$|
9725687	0	object/static/structure/dantooine/dant_fence_8m.iff	0	-7091.784	381.8108	5891.514	0.6835461	0	0.7191807	0.08589108		$|
