objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
189470	0	object/building/endor/endor_tiki_torch.iff	0	551.5214	229.3397	4148.064	0	0	1	0		$|
189471	0	object/building/endor/endor_tiki_torch.iff	0	567.024	229.6889	4153.518	0	0	1	0		$|
189472	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	642.0556	266.7414	4516.035	4.334363E-16	0	-3.200127E-08	1		$|
189473	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	558.7925	278.6096	4696.921	-9.609763E-09	0	-3.052432E-08	0.953847		$|
189474	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	505.1668	283.8887	4742.848	-2.876227E-09	0	3.187175E-08	0.9959527		$|
189475	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	274.1545	346.7399	4745.743	0	0	3.200127E-08	1		$|
189476	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	162.214	373.6411	4662.181	-0.4259395	0	0.9047516	0		$|
189477	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	162.6672	398.0758	4642.498	0	0	3.200127E-08	1		$|
189478	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	151.2618	437.4479	4577.085	0	0	3.200127E-08	1		$|
2665878	0	object/building/dathomir/mtn_clan_stronghold.iff	0	163.5574	430.0134	4488.574	-0.09485783	0	0.9954908	0		$|
2665879	2665878	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
2665880	2665878	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
2665881	2665878	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
2665882	2665878	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
2665883	2665878	object/cell/cell.iff	5	0	0	0	0	7.006492E-45	1	0		$|
2665884	2665878	object/cell/cell.iff	6	0	0	0	0	8.407791E-45	1	0		$|
1066804	2665884	object/tangible/collection/plant_05.iff	0	-4.603692	3.01	-4.279842	0	0	1	0		$|
2665885	2665878	object/cell/cell.iff	7	0	0	0	0	9.809089E-45	1	0		$|
2665886	2665878	object/cell/cell.iff	8	0	0	0	0	1.121039E-44	1	0		$|
2665887	2665878	object/cell/cell.iff	9	0	0	0	0	1.261169E-44	1	0		$|
2665888	2665878	object/cell/cell.iff	10	0	0	0	0	1.401298E-44	1	0		$|
2665889	2665878	object/cell/cell.iff	11	0	0	0	0	1.541428E-44	1	0		$|
2665895	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	163.6069	429.9068	4534.321	0.7196882	0	0.6924961	0.04025583		$|
2665896	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	165.8416	429.8021	4547.903	0.6993901	0	0.7145828	0.01181542		$|
2665897	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	164.1835	429.5495	4561.977	0.6006857	0	0.7987035	-0.02093751		$|
2665898	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	160.9908	429.5699	4573.542	0.6588434	0	0.7514493	-0.02301257		$|
2665899	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	142.7422	429.8391	4569.776	0.7476251	0	-0.6604976	-0.01334623		$|
2665900	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	140.4072	429.7234	4556.566	-0.6929799	0	0.7202634	-0.0258388		$|
2665901	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	140.612	429.2863	4542.008	0.7836139	0	-0.6204434	0.0280557		$|
2665902	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	145.3487	429.155	4530.326	0.8136438	0	-0.5805036	0.02874908		$|
2665903	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	151.6235	430	4577.056	0	0	1	0		$|
2665904	0	object/static/structure/dathomir/mtn_clan_crows_nest_s01.iff	0	109.6099	418.2832	4541.658	0	0	1	0		$|
2665906	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	188.1918	429.8817	4605.758	-0.20458	0	0.9355325	-0.2865838		$|
2665907	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	180.4236	428.2838	4597.569	-0.5233099	0	0.8144938	-0.2026401		$|
2665909	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	204.4897	429.0615	4600.901	0.3936619	0	0.9116729	-0.0960599		$|
2665910	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	210.4758	432.9467	4586.934	0.714229	0	0.6526722	-0.09161747		$|
2665911	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	206.1851	436.249	4574.741	0.7886536	0	0.5483578	-0.1940688		$|
2665912	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	200.7737	436.6293	4560.896	0.8771045	0	0.4026564	-0.1404685		$|
2665913	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	183.1858	427.7146	4585.076	0.8263427	0	-0.4914633	0.1703344		$|
2665914	0	object/static/structure/dathomir/mtn_clan_tent_house_s01.iff	0	194.4016	430	4592.239	0.9674621	0	-0.2530159	0		$|
2665915	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	162.7051	390.4738	4642.47	0.9855848	0	-0.1691823	0		$|
2665918	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	202.495	369.3693	4689.039	-0.5769299	0	0.8167325	-0.009999711		$|
2665919	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	273.9921	339.2698	4746.063	0.8915682	0	-0.4528864	0		$|
2665921	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	345.0743	332.1928	4764.475	-0.0156398	0	0.9919943	-0.1245107		$|
2665922	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	408.9779	334.6366	4754.566	-0.0254001	0	0.9931174	-0.1088905		$|
2665923	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	505.1792	276.3234	4742.761	0.783574	0	0.6212984	0		$|
2665924	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	558.5229	271.1913	4696.825	-0.2328431	0	0.9725143	0		$|
2665926	0	object/static/structure/dathomir/mtn_clan_tent_house_s01.iff	0	515.9388	275	4690.57	-0.02499739	0	0.9996875	0		$|
2665927	0	object/static/structure/dathomir/mtn_clan_tent_house_s01.iff	0	503.3528	275	4697.96	0.3098165	0	0.9507964	0		$|
2665928	0	object/static/structure/dathomir/mtn_clan_tent_house_s01.iff	0	493.9968	275	4710.118	0.4794254	0	0.8775826	0		$|
2665929	0	object/static/structure/dathomir/mtn_clan_tent_house_s01.iff	0	494.8228	275	4725.371	0.7512804	0	0.6599831	0		$|
2665930	0	object/static/structure/dathomir/mtn_clan_tent_house_s01.iff	0	533.5237	274.4974	4736.209	0.9502519	0	-0.2895764	0.03344886		$|
2665931	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	519.8485	276.4402	4723.445	-0.1002797	0	0.9515326	-0.2891386		$|
2665932	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	526.6606	276.4403	4714.048	0.8251502	0	0.4843528	-0.1471785		$|
2665933	0	object/static/structure/dathomir/mtn_clan_tent_house_s01.iff	0	530.5734	275	4690.989	-0.2084595	0	0.978031	0		$|
2665934	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	515.7429	276.4847	4712.73	0.868678	0	-0.3939829	0.124035		$|
2665935	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	642.2651	259.1604	4515.911	0	0	1	0		$|
2665936	0	object/static/structure/dathomir/mtn_clan_hut_s01.iff	0	581.5226	260	4505.31	0.3826834	0	0.9238796	0		$|
2665937	0	object/static/structure/dathomir/mtn_clan_hut_s01.iff	0	571.4073	260	4536.453	0.853725	0	0.5207244	0		$|
2665938	0	object/static/structure/dathomir/mtn_clan_hut_s01.iff	0	571.5226	260	4520.31	0.7071058	0	0.7071077	0		$|
2665939	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	636.4807	259.776	4510.214	0.7479711	0	0.6637312	0		$|
2665941	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	637.3598	259.8521	4522.027	0.6961338	0	0.7179118	0		$|
2665942	0	object/static/structure/dathomir/mtn_clan_hut_s01.iff	0	614	260	4520	0.7071068	0	-0.7071066	0		$|
2665943	0	object/static/structure/dathomir/mtn_clan_hut_s01.iff	0	596.5226	260	4500.31	0	0	1	0		$|
2665944	0	object/static/structure/dathomir/mtn_clan_hut_s01.iff	0	601.6688	260	4530.202	1	0	-3.200127E-08	0		$|
2665945	0	object/static/structure/dathomir/mtn_clan_hut_s01.iff	0	609.0784	260	4505.834	-0.3826837	0	0.9238794	0		$|
2665946	0	object/static/structure/dathomir/mtn_clan_hut_s01.iff	0	596.5226	260	4555.31	1	0	0	0		$|
2665947	0	object/static/structure/dathomir/mtn_clan_hut_s01.iff	0	581.4564	260	4550.232	0.9616892	0	0.2741431	0		$|
2665948	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	594.1031	259.7264	4515.011	0.3845492	0	0.5933986	0.5933986		$|
2665949	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	642.6221	255.0487	4538.598	0.52641	0	0.84904	-0.03823262		$|
2665950	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	632.1976	254.5322	4558.562	0.5438346	0	0.8391924	0		$|
2665951	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	623.4075	248.4602	4576.114	0.509841	0	0.8602687	0		$|
2665952	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	642.7542	255.8727	4496.559	0.7412965	0	0.6711778	0		$|
2665953	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	627.2173	260.506	4490.48	0.9001004	0	0.4356818	0		$|
2665958	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	617.2893	259.9706	4561.999	0.4349657	0	0.900447	0		$|
2665959	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	605.9038	260.382	4571.858	0.3098167	0	0.9507963	0		$|
2665968	0	object/static/structure/dathomir/mtn_clan_crows_nest_s01.iff	0	562.1824	283.5848	4786.049	0	0	1	0		$|
2665969	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	609.8994	275.0244	4334.126	0.1741082	0	0.9847265	0		$|
2665970	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	590.0694	246.3628	4241.298	-0.6480337	0	0.7616117	0		$|
2665971	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	597.9155	245.7816	4237.208	0.8277019	0	0.5611682	0		$|
2665972	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	585.9334	230.063	4213.756	-0.6816391	0	0.7316886	0		$|
2665973	0	object/static/structure/dathomir/mtn_clan_crows_nest_s01.iff	0	607.2631	233.3689	4146.771	0	0	1	0		$|
2665974	0	object/static/structure/dathomir/mtn_clan_crows_nest_s01.iff	0	648.2309	265.3741	4465.183	0	0	1	0		$|
2665976	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	400.2107	215.0648	4096.758	0.9986563	0	0.0227593	-0.01166455		$|
2665979	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	496.4024	232.0687	4133.133	0.6708824	0	0.7415637	0		$|
2665980	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	560.1751	229.544	4148.801	-0.1691824	0	0.9855848	0		$|
2665981	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	552.5329	227.9948	4145.817	0.9873539	0	0.158532	0		$|
2665982	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	568.0594	228.2985	4150.834	0.987354	0	0.158532	0		$|
2665983	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	519.1629	230.6705	4135.14	-0.1246744	0	0.9921977	0		$|
2665984	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	511.2831	229.1213	4132.855	0.993486	0	0.1139556	0		$|
2665985	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	527.1982	229.425	4136.456	0.993486	0	0.1139556	0		$|
2665986	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	589.0347	231.0453	4169.845	-0.5891445	0	0.8080277	0		$|
2665987	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	586.778	229.4961	4161.959	0.814341	0	0.5803869	0		$|
2665988	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	592.1923	229.7998	4177.353	0.814341	0	0.5803869	0		$|
2665989	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	615.3187	260	4511.58	0.822049	0	0.5694167	0		$|
2665990	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	609.8665	260	4527.838	0.9582438	0	-0.2859526	0		$|
2665991	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	604.462	260	4499.377	-0.2231061	0	0.9747941	0		$|
2665992	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	588.0936	260	4499.477	0.9886518	0	-0.1502258	0		$|
2665993	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	574.587	260	4510.735	0.4349657	0	0.900447	0		$|
2665994	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	568.1194	260	4528.438	0.7208305	0	-0.6931114	0		$|
2665995	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	574.9393	260	4543.848	0.9134135	0	0.4070331	0		$|
2665996	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	587.9758	260	4555.343	-0.164252	0	0.9864184	0		$|
2665997	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	623.2946	260.4964	4484.014	0.8912074	0	0.4535959	0		$|
2665998	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	631.5682	260.1057	4496.537	0.8304976	0	0.5570225	0		$|
2665999	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	625.8588	260.4004	4549.591	0.5311845	0	0.8472562	0		$|
2666000	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	629.9697	258.7827	4543.24	0.5141346	0	0.8577095	0		$|
