objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
4255435	0	object/building/general/talus_aqualish_cave.iff	0	-4379.231	38.26801	-1425.404	0.7208307	0	0.6931113	0	theme_park.dungeon.generic_spawner	spawn_table|4|datatables/spawning/poi_spawner/talus/poi_lost_aqualish.iff|$|
4255640	4255435	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
4255641	4255435	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
4255642	4255435	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
4255643	4255435	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
4255644	4255435	object/cell/cell.iff	5	0	0	0	0	7.006492E-45	1	0		$|
178362	4255644	object/tangible/container/loot/placable_loot_crate.iff	0	-12.76023	-44.96149	-146.9144	0.5645223	0	0.814007	-0.03144074		$|
4867906	4255644	object/tangible/collection/rare_melee_sinew_wrapped_knife.iff	0	-11.5711	-44.43883	-148.3905	0.0528212	0	-0.6404837	0.039418		$|
4867907	4255644	object/tangible/bug_jar/sample_flies.iff	0	-11.32114	-44.54999	-148.825	0.2185075	0	0.9701433	-0.03796748		$|
4255645	4255435	object/cell/cell.iff	6	0	0	0	0	8.407791E-45	1	0		$|
4255646	4255435	object/cell/cell.iff	7	0	0	0	0	9.809089E-45	1	0		$|
6075911	4255646	object/tangible/container/loot/placable_loot_crate.iff	0	-20.36391	-63.28009	-259.7301	0.5812976	0	0.8099473	0.07542378		$|
4255647	4255435	object/cell/cell.iff	8	0	0	0	0	1.121039E-44	1	0		$|
6075912	4255647	object/tangible/container/loot/placable_loot_crate.iff	0	-123.8652	-69.63024	-172.0807	0.9887468	0	0.004903615	-0.004315608		$|
6075913	4255647	object/tangible/container/loot/placable_loot_crate.iff	0	-66.81982	-96.13945	-159.3562	-0.5875587	0	0.7595795	0.07938106		$|
4255648	4255435	object/cell/cell.iff	9	0	0	0	0	1.261169E-44	1	0		$|
4255649	4255435	object/cell/cell.iff	10	0	0	0	0	1.401298E-44	1	0		$|
4255650	4255435	object/cell/cell.iff	11	0	0	0	0	1.541428E-44	1	0		$|
6075914	4255650	object/tangible/container/loot/placable_loot_crate.iff	0	-100.8075	-99.88952	-102.6664	0.985209	0	0.1431297	0.06407239		$|
8535461	0	object/static/structure/general/tato_cave_rock_large.iff	0	-5875.611	15.18262	-177.3437	0	0	0.7775728	0		$|
8535462	0	object/static/structure/general/tato_cave_rock_large.iff	0	-5875.9	15.19011	-179.0911	-0.4458081	0	0.644695	-0.3531933		$|
8535463	0	object/static/structure/general/tato_cave_rock_large.iff	0	-5874.285	15.14647	-178.3309	0	0	1	0		$|
8535464	0	object/static/structure/general/tato_cave_rock_large.iff	0	-5875.407	16.80719	-178.1379	-0.1061695	0	0.600477	0.1379916		$|
8635361	0	object/static/structure/naboo/obelisk_naboo_theed_style_2.iff	0	-4971.959	8.118819	-589.7819	-0.2371205	0	0.9689592	-0.0166256		$|
8635362	0	object/static/structure/naboo/obelisk_naboo_theed_style_2.iff	0	-4973.925	8.131013	-593.387	0.858665	0	-0.5082935	-0.02418856		$|
8635363	0	object/static/structure/naboo/obelisk_naboo_theed_style_2.iff	0	-4978.169	8.638501	-588.7136	0.7201576	0	-0.6794629	0.1293349		$|
8635365	0	object/static/structure/general/tato_cave_stalagmite_tiny.iff	0	-4973.912	8.059836	-593.2953	0	0	1	0		$|
8635367	0	object/static/structure/general/tato_cave_stalagmite_tiny.iff	0	-4978.01	8.366864	-588.8549	0	0	1	0		$|
9505456	0	object/static/structure/corellia/corl_power_box_node.iff	0	-6027.001	66.29488	-1192.121	0.303824	0	0.9484792	-0.004492054		$|
9505457	0	object/static/structure/corellia/corl_power_arial_prime.iff	0	-6027.925	66.65445	-1190.617	0	0	0.9987503	0		$|
9505458	0	object/static/structure/corellia/corl_power_arial_thin.iff	0	-6028.691	66.49468	-1191.867	0	0	0.9987503	0		$|
