objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
2735820	0	object/static/item/item_crate_spice.iff	0	-3363.21	32.27504	-3812.325	0	0	0.9998	0.01999867		$|
2735821	0	object/static/item/item_crate_spice.iff	0	-3363.23	32.32137	-3812.972	0	0	0.9998	0.01999867		$|
2735822	0	object/static/item/item_crate_spice.iff	0	-3363.258	32.36546	-3813.595	0	0	0.9998	0.01999867		$|
2735823	0	object/static/item/item_crate_spice.iff	0	-3363.272	32.38137	-3814.223	0	0	0.9998	0.01999867		$|
9505383	0	object/static/structure/general/atat_destroyed.iff	0	-2438.896	34.74894	-2218.74	0	0	1	0		$|
9505384	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	-2439.111	33.68533	-2207.612	0	0	1	0		$|
9505385	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	-2438.86	37.14753	-2214.845	0.04144049	0	0.9924197	0.1140461		$|
9505386	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	-2435.623	32.41501	-2220.561	-0.6471618	0	0.7481303	-0.05277725		$|
9505387	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	-2439.521	33.49934	-2223.592	-0.05497229	0	0.9984879	0		$|
9505388	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	-2432.335	32.09158	-2231.014	0	0	1	0		$|
9505389	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	-2437.081	38.78997	-2221.814	0.3232008	0	0.7220444	-0.6037366		$|
9575418	0	object/static/structure/tatooine/palette_tatooine_style_01.iff	0	-3362.594	32.19284	-3813.224	-0.0005998175	0	0.9998375	0.01498744		$|
9575423	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	-3362.32	32.30538	-3813.462	0.6995742	0	0.71428	0.01399335		$|
9575425	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	-3362.357	32.25682	-3812.524	0	0	0.9998	0.01999867		$|
9645385	0	object/tangible/camp/camp_tent_s1.iff	0	-2717.612	33.08099	-2267.902	0.3940187	0	0.9191024	0		$|
9645386	0	object/tangible/camp/camp_tent_s1.iff	0	-2717.517	33.2739	-2263.398	0.8649246	0	0.501902	0		$|
9645387	0	object/tangible/camp/campfire_logs_burnt.iff	0	-2716.212	33.03032	-2265.534	0	0	1	0		$|
9645388	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	-2717.438	33.13351	-2265.234	0	0	1	0		$|
