objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
923849	0	object/tangible/hq_destructible/power_regulator.iff	0	-5591.888	75.98452	-5611.683	0.990216	0	0.1395431	0		$|
2935404	0	object/building/military/military_base_police_station_imperial_style_01.iff	0	-5565.276	75.8264	-5660.251	0	0	1	0		$|
2935405	2935404	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
2935406	2935404	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
923853	2935406	object/tangible/terminal/terminal_hq.iff	0	3.034732	2.01	4.631375	0.9168031	0	-0.3993396	0		$|
2935407	2935404	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
2935408	2935404	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
2935409	2935404	object/cell/cell.iff	5	0	0	0	0	7.006492E-45	1	0		$|
7328122	2935409	object/tangible/collection/plant_20.iff	0	9.444101	1.01	-7.504934	0	0	1	0		$|
2935410	2935404	object/cell/cell.iff	6	0	0	0	0	8.407791E-45	1	0		$|
2935411	2935404	object/cell/cell.iff	7	0	0	0	0	9.809089E-45	1	0		$|
2935412	2935404	object/cell/cell.iff	8	0	0	0	0	1.121039E-44	1	0		$|
2935413	2935404	object/cell/cell.iff	9	0	0	0	0	1.261169E-44	1	0		$|
2935414	2935404	object/cell/cell.iff	10	0	0	0	0	1.401298E-44	1	0		$|
923854	2935414	object/tangible/hq_destructible/security_terminal.iff	0	-15.19718	7.009588	-9.321508	1	0	-3.200127E-08	0		$|
2935415	2935404	object/cell/cell.iff	11	0	0	0	0	1.541428E-44	1	0		$|
2935416	2935404	object/cell/cell.iff	12	0	0	0	0	1.681558E-44	1	0		$|
2935418	0	object/static/vehicle/static_tie_fighter.iff	0	-5572.147	92.86	-5667.76	0	0	1	0		$|
2935419	0	object/static/vehicle/static_tie_fighter.iff	0	-5559.897	92.86	-5667.696	0	0	1	0		$|
2935420	0	object/building/military/military_outpost_guard_house_imperial.iff	0	-5614	75.96968	-5628	0	0	1	0		$|
2935421	2935420	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
2935422	2935420	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
2935423	0	object/building/military/military_outpost_guard_house_imperial.iff	0	-5614	75.63949	-5698	-0.7071061	0	0.7071074	0		$|
2935424	2935423	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
2935425	2935423	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
2935426	0	object/building/military/military_outpost_guard_house_imperial.iff	0	-5514	75.90626	-5698	1	0	-3.200127E-08	0		$|
2935427	2935426	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
2935428	2935426	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
2935429	0	object/building/military/military_outpost_guard_house_imperial.iff	0	-5514	75.90575	-5628	0.7071061	0	0.7071074	0		$|
2935430	2935429	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
2935431	2935429	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
2935432	0	object/building/military/military_outpost_guard_tower_1.iff	0	-5626	75.89806	-5654	0	0	1	0		$|
2935433	0	object/building/military/military_outpost_guard_tower_1.iff	0	-5626	75.73815	-5670	0	0	1	0		$|
2935434	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5619.863	75.993	-5635.295	-0.7071065	0	0.7071069	0		$|
2935436	0	object/static/structure/military/military_wall_strong_imperial_16_style_01.iff	0	-5622.659	75.99129	-5642.404	-0.5627421	0	0.8266326	0		$|
2935437	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5625.732	75.99288	-5650.401	-0.6368455	0	0.7709916	0		$|
2935438	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5624.538	76.0017	-5674.036	0.7348181	0	-0.6782646	0		$|
2935439	0	object/static/structure/military/military_wall_strong_imperial_16_style_01.iff	0	-5621.716	76	-5682.521	0.8091472	0	-0.587606	0		$|
2935440	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5618.939	76.00159	-5690.843	0.8600662	0	-0.5101826	0		$|
2935441	0	object/building/military/military_outpost_guard_tower_1.iff	0	-5504.101	75.98655	-5672.143	1	0	-3.200127E-08	0		$|
2935442	0	object/building/military/military_outpost_guard_tower_1.iff	0	-5504.101	75.33983	-5656.143	1	0	-3.200127E-08	0		$|
2935443	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5510.237	76.23245	-5690.848	0.707107	0	0.7071069	0		$|
2935444	0	object/static/structure/military/military_wall_strong_imperial_16_style_01.iff	0	-5507.441	76.23075	-5683.739	0.8266324	0	0.5627423	0		$|
2935445	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5504.368	76.23234	-5675.741	0.7709918	0	0.6368452	0		$|
2935446	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5505.563	76.24116	-5652.107	0.6782669	0	0.7348159	0		$|
2935447	0	object/static/structure/military/military_wall_strong_imperial_16_style_01.iff	0	-5508.384	76.23946	-5643.621	0.5876056	0	0.8091475	0		$|
2935448	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5511.161	76.24104	-5635.3	0.5101832	0	0.8600658	0		$|
2935450	0	object/building/military/military_outpost_guard_tower_1.iff	0	-5565.68	75.95068	-5722.326	0.7071069	0	-0.707107	0		$|
2935451	0	object/static/structure/military/military_wall_strong_imperial_32_style_01.iff	0	-5583.231	75.99914	-5720.009	0.9963896	0	-0.08489774	0		$|
2935452	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5610.592	75.99011	-5705.26	0.9151163	0	-0.4031899	0		$|
2935453	0	object/static/structure/military/military_wall_strong_imperial_16_style_01.iff	0	-5604.668	75.88782	-5711.035	0.9238795	0	-0.3826835	0		$|
2935454	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5598.752	75.99924	-5717.08	0.932615	0	-0.3608727	0		$|
2935455	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5569.546	75.99551	-5722.493	0.9888898	0	-0.1486509	0		$|
2935456	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5521.061	75.99403	-5702.536	1	0	-3.200127E-08	0		$|
2935457	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5533.512	75.9375	-5714.433	0.9838437	0	0.1790295	0		$|
2935458	0	object/static/structure/military/military_wall_strong_imperial_16_style_01.iff	0	-5527.357	75.99197	-5708.749	0.9238796	0	0.3826834	0		$|
2935459	0	object/static/structure/military/military_wall_strong_imperial_32_style_01.iff	0	-5548.545	75.98137	-5718.675	0.9921977	0	0.1246747	0		$|
2935460	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5562.215	75.99792	-5722.433	0.9624252	0	0.2715469	0		$|
2935472	0	object/building/military/military_outpost_guard_tower_1.iff	0	-5562.264	74.83872	-5603.238	0.707107	0	0.7071069	0		$|
2935473	0	object/static/structure/military/military_wall_strong_imperial_32_style_01.iff	0	-5544.712	76.08694	-5605.554	0.08489808	0	0.9963896	0		$|
2935474	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5517.352	76.07792	-5620.302	0.4031899	0	0.9151163	0		$|
2935475	0	object/static/structure/military/military_wall_strong_imperial_16_style_01.iff	0	-5523.274	75.97562	-5614.528	0.3826832	0	0.9238796	0		$|
2935476	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5529.19	76.08704	-5608.483	0.3608731	0	0.9326149	0		$|
2935477	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5558.397	76.08332	-5603.07	0.1486511	0	0.9888898	0		$|
2935478	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5594.432	76.02531	-5611.131	-0.17903	0	0.9838436	0		$|
2935479	0	object/static/structure/military/military_wall_strong_imperial_16_style_01.iff	0	-5600.587	76.07978	-5616.815	-0.3826831	0	0.9238797	0		$|
2935480	0	object/static/structure/military/military_wall_strong_imperial_32_style_01.iff	0	-5579.398	76.06918	-5606.889	-0.124675	0	0.9921976	0		$|
2935481	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5565.729	76.08572	-5603.131	-0.2715468	0	0.9624252	0		$|
2935482	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	-5606.883	76.08184	-5623.027	0	0	1	0		$|
2935486	0	object/static/structure/military/military_wall_med_imperial_32_style_01.iff	0	-5519.813	76	-5663.098	0.7071061	0	0.7071074	0		$|
2935487	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	-5519.794	75.99945	-5679.626	0	0	1	0		$|
2935488	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	-5519.816	76	-5646.198	0	0	1	0		$|
2935489	0	object/static/structure/military/military_wall_med_imperial_32_style_01.iff	0	-5610.315	76.00054	-5662.604	0.707107	0	0.7071069	0		$|
2935490	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	-5610.296	75.99999	-5679.132	0	0	1	0		$|
2935491	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	-5610.318	76.00054	-5645.704	0	0	1	0		$|
2935492	0	object/building/military/military_base_shed_imperial_barracks_s01.iff	0	-5543.058	75.99129	-5614.331	0.9963896	0	-0.08489774	0		$|
2935493	2935492	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
2935494	2935492	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
2935495	2935492	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
2935496	2935492	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
7326070	2935496	object/tangible/collection/storm_trooper_leggings.iff	0	2.410377	-0.136508	4.355163	0.7818655	0	0.5861354	0.002358019		$|
2935497	2935492	object/cell/cell.iff	5	0	0	0	0	7.006492E-45	1	0		$|
2935498	2935492	object/cell/cell.iff	6	0	0	0	0	8.407791E-45	1	0		$|
923847	2935498	object/tangible/hq_destructible/override_terminal.iff	0	-2.953927	0.125266	-0.1444933	1	0	-3.200127E-08	0		$|
2935506	0	object/static/vehicle/static_tie_bomber.iff	0	-5577.829	75.99972	-5613.176	0.9921977	0	0.1246747	0		$|
2935508	0	object/static/structure/general/landing_pad_shuttle.iff	0	-5580.403	75.99978	-5613.757	0.6134315	0	0.789748	0		$|
2935511	0	object/static/creature/droids_r5.iff	0	-5579.95	76	-5615.847	0.8912073	0	-0.4535961	0		$|
2935512	0	object/static/particle/pt_poi_droid_weld_sparks.iff	0	-5579.703	-8753.898	-11361.06	0	0	0.7071069	0.7071065		$|
2935514	0	object/static/particle/pt_poi_droid_weld_sparks.iff	0	-5580.129	76.6	-5615.942	-0.1782093	0	0.703653	-0.185409		$|
2935515	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	-5588.448	75.9981	-5613.026	0.9928086	0	0.1197122	-2.476008E-05		$|
2935516	0	object/static/structure/corellia/corl_power_bubble_node.iff	0	-5587.099	76.38333	-5618.374	-0.1197122	0	0.9928086	0		$|
2935517	0	object/static/structure/corellia/corl_power_connector.iff	0	-5587.377	76.01759	-5617.142	0.6131168	0	0.7899923	0		$|
3475363	0	object/building/military/military_base_shed_imperial_barracks_s01.iff	0	-5555.022	76	-5708.39	0	0	1	0		$|
3475364	3475363	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
3475365	3475363	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
3475366	3475363	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
3475367	3475363	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
