objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
1234111	0	object/building/naboo/filler_nboo_bldg_32x16_style_01.iff	0	944.9454	118.5396	7217.573	0.9479048	0	-0.3185543	0		$|
1234117	0	object/building/naboo/filler_nboo_bldg_64x32_s02.iff	0	952.8118	119	7299.378	-0.4394624	0	0.898261	0		$|
1234122	0	object/tangible/furniture/city/city_furniture.iff	0	981.6348	119	7260.778	0	0	1	0		$|
1234124	0	object/tangible/furniture/tatooine/frn_tato_cafe_parasol.iff	0	953.9446	151.2695	7242.45	0.001708106	0	0.9996567	0.02540827		$|
1234126	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	0	953.016	150.5437	7241.694	0	0	1	0		$|
1234127	0	object/tangible/furniture/tatooine/frn_tato_tbl_cafe_table_style_01.iff	0	953.9041	150.5437	7242.468	0	0	1	0		$|
1234129	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	0	952.7966	150.5027	7243.157	0.9194159	0	0.3932867	0		$|
1234130	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	0	954.3764	150.5052	7243.426	0.9065342	0	-0.4221324	0		$|
1234131	0	object/tangible/furniture/tatooine/frn_tato_tbl_cafe_table_style_01.iff	0	953.7919	150.5395	7248.722	0	0	1	0		$|
1234149	0	object/tangible/furniture/tatooine/frn_tato_cafe_parasol.iff	0	953.7154	151.1885	7248.765	0	0	1	0		$|
1234150	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	0	955.4331	150.5309	7249.028	0.8134155	0	-0.5816832	0		$|
1234151	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	0	952.5644	150.5007	7248.397	0.7986208	0	0.6018347	0		$|
1234152	0	object/tangible/furniture/all/frn_bench_generic.iff	0	949.0391	150.5068	7236.328	0.9845876	0	0.1748923	0		$|
1234179	0	object/building/naboo/trandoshan_slave_naboo_house.iff	0	952.0174	134.0696	7242.416	-0.4349657	0	0.900447	0		$|
1234180	1234179	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
1234181	1234179	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
1234182	1234179	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
1234183	1234179	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
1234184	1234179	object/cell/cell.iff	5	0	0	0	0	7.006492E-45	1	0		$|
1234185	1234179	object/cell/cell.iff	6	0	0	0	0	8.407791E-45	1	0		$|
1234186	1234179	object/cell/cell.iff	7	0	0	0	0	9.809089E-45	1	0		$|
1234187	1234179	object/cell/cell.iff	8	0	0	0	0	1.121039E-44	1	0		$|
1234188	1234179	object/cell/cell.iff	9	0	0	0	0	1.261169E-44	1	0		$|
1234189	1234179	object/cell/cell.iff	10	0	0	0	0	1.401298E-44	1	0		$|
1234190	1234179	object/cell/cell.iff	11	0	0	0	0	1.541428E-44	1	0		$|
1234191	1234179	object/cell/cell.iff	12	0	0	0	0	1.681558E-44	1	0		$|
1234192	1234179	object/cell/cell.iff	13	0	0	0	0	1.821688E-44	1	0		$|
1234193	1234179	object/cell/cell.iff	14	0	0	0	0	1.961818E-44	1	0		$|
1622485	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	973.7153	119.3837	7230.558	-0.4349656	0	0.9004471	0		$|
1622505	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	974.9947	121.2603	7232.247	0.3240429	0	0.9460424	0		$|
1622511	0	object/static/structure/naboo/nboo_imprv_pillar_wall_ornate_small_s01.iff	0	975.2063	121.0619	7232.536	-0.4120604	0	0.8422513	-0.1620495		$|
1622513	0	object/static/structure/naboo/nboo_imprv_pillar_wall_ornate_small_s01.iff	0	976.5511	122.9049	7234.204	-0.4112913	0	0.8406797	-0.1548112		$|
1622515	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	976.3108	123.1344	7233.904	-0.4349656	0	0.9004471	0		$|
1622516	0	object/static/structure/naboo/nboo_imprv_pillar_wall_ornate_small_s01.iff	0	977.9342	124.9015	7235.965	-0.4063116	0	0.841129	-0.1552606		$|
1622517	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	977.6761	125.0975	7235.638	0.3240429	0	0.9460424	0		$|
1622518	0	object/static/structure/naboo/nboo_imprv_pillar_wall_ornate_small_s01.iff	0	979.2653	126.7594	7237.585	-0.4063118	0	0.8411289	-0.1552607		$|
1622519	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	978.9765	126.8799	7237.242	0.3428977	0	0.9393728	0		$|
1622522	0	object/static/structure/naboo/nboo_imprv_pillar_wall_ornate_small_s01.iff	0	980.8047	126.5275	7239.395	-0.4259396	0	0.9047516	0		$|
1622523	0	object/static/structure/naboo/nboo_imprv_pillar_wall_ornate_small_s01.iff	0	978.8207	126.5222	7241.471	0.9441482	0	-0.3295211	0		$|
1622524	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	981.0357	126.7253	7239.706	-0.4304579	0	0.9026107	0		$|
1622528	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	968.5055	119.3795	7224.047	0.3240429	0	0.9460424	0		$|
1622529	0	object/static/structure/naboo/nboo_imprv_pillar_wall_ornate_small_s01.iff	0	966.958	121.0335	7222.096	0.8414524	0	0.4056416	0.3215376		$|
1622530	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	967.2423	121.1819	7222.428	-0.4394622	0	0.8982611	0		$|
1622531	0	object/static/structure/naboo/nboo_imprv_pillar_wall_ornate_small_s01.iff	0	965.6204	122.9456	7220.356	0.8410069	0	0.4106216	0.3165574		$|
1622532	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	965.8428	123.063	7220.676	-0.4304577	0	0.9026108	0		$|
1622533	0	object/static/structure/naboo/nboo_imprv_pillar_wall_ornate_small_s01.iff	0	964.2009	124.9367	7218.627	0.8430495	0	0.4064116	0.3173262		$|
1622534	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	964.5035	125.1485	7218.991	-0.4304578	0	0.9026107	0		$|
1622535	0	object/static/structure/naboo/nboo_imprv_pillar_wall_ornate_small_s01.iff	0	963.0131	126.7142	7217.049	0.8389434	0	0.4148217	0.3157807		$|
1622536	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	963.2411	126.8787	7217.348	-0.4394623	0	0.898261	0		$|
1622537	0	object/static/structure/naboo/nboo_imprv_pillar_wall_ornate_small_s01.iff	0	961.5465	126.5274	7215.229	0.9007932	0	0.4342481	0		$|
1622538	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	961.2906	126.8532	7214.95	0.3287692	0	0.9444103	0		$|
1622545	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	975.6526	127.1444	7239.479	-0.4349656	0	0.9004471	0		$|
1622546	0	object/static/structure/naboo/nboo_imprv_pillar_wall_ornate_small_s01.iff	0	974.0308	128.785	7237.426	0.849227	0	0.4093896	0.3004029		$|
1622547	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	974.2275	128.9522	7237.698	-0.4349656	0	0.9004471	0		$|
1622548	0	object/static/structure/naboo/nboo_imprv_pillar_wall_ornate_small_s01.iff	0	972.6136	130.5023	7235.65	0.8521885	0	0.4108173	0.2918958		$|
1622549	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	972.8422	130.706	7235.924	-0.4349657	0	0.9004471	0		$|
1622550	0	object/static/structure/naboo/nboo_imprv_pillar_wall_ornate_small_s01.iff	0	971.2337	132.2156	7233.884	0.8521885	0	0.4108175	0.2918958		$|
1622551	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	971.4581	132.3326	7234.188	-0.4304578	0	0.9026107	0		$|
1622552	0	object/static/structure/naboo/nboo_imprv_pillar_wall_ornate_small_s01.iff	0	969.8198	133.903	7232.124	0.8507184	0	0.4101086	0.2961531		$|
1622553	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s07.iff	0	970.045	134.2223	7232.419	-0.4394622	0	0.8982611	0		$|
