objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
9715686	0	object/static/structure/naboo/gungan_damaged_narrow_arch_s01.iff	0	6797.345	73.68895	3078.447	-0.5521997	0	0.8337119	0		$|
9715687	0	object/static/structure/naboo/gungan_damaged_narrow_arch_s01.iff	0	6780.872	73.39877	3039.015	-0.5141361	0	0.8577086	0		$|
9715688	0	object/static/structure/naboo/gungan_damaged_narrow_arch_s01.iff	0	6793.861	73.28789	3002.791	0.2715469	0	0.9624252	0		$|
9715689	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	6788.107	75.45286	3067.35	0	0	1	0		$|
9715690	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	6795.551	75.38709	3063.683	0	0	1	0		$|
9715691	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	6780.421	75.42699	3051.954	0	0	1	0		$|
9715692	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	6790.183	75.51222	3048.743	0.6556174	0	0.7550933	0		$|
9715693	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	6769.525	75.34015	3023.055	0.3894182	0	0.921061	0		$|
9715694	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	6783.343	75.22311	3021.344	0.4925349	0	0.8702927	0		$|
9715695	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	6784.502	75.10239	3000.968	-0.3334872	0	0.9427546	0		$|
9715696	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	6792.761	75.35178	3010.65	0.5055334	0	0.862807	0		$|
9715697	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	6805.719	75.13001	2988.447	-0.2667315	0	0.9637709	0		$|
9715698	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	6813.014	75.21277	3001.745	0.3616154	0	0.9323274	0		$|
