objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
2625397	0	object/static/structure/dantooine/dant_large_hut.iff	0	5575.503	0.1623585	-632.7464	0.9726995	0	-0.2320685	0		$|
2625398	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	5544.479	0.160675	-644.2067	0.9691091	0	0.2466323	0		$|
2625400	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	5602.419	1.042307	-648.8701	-0.6131171	0	0.789992	0		$|
2625401	0	object/static/structure/dantooine/dant_large_mudhut.iff	0	5582.465	0.951741	-657.7087	-0.6889214	0	0.7248361	0		$|
2625402	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	5553.561	0.31654	-610.5786	0.9818535	0	0.1896407	0		$|
2625403	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	5597.563	1.14446	-611.4784	0.9622086	0	-0.2723132	0		$|
2625404	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	5515.449	9.603001	-669.9487	0.4349656	0	0.9004471	0		$|
2625406	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	5539.919	0.171923	-674.9534	0.9520902	0	0.3058171	0		$|
2625407	0	object/static/structure/dantooine/dant_large_mudhut.iff	0	5512.183	0.41976	-696.1584	0.9944087	0	0.1055991	0		$|
2625408	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	5549.291	0.185123	-701.1458	-0.5891446	0	0.8080276	0		$|
2625409	0	object/static/structure/dantooine/dant_fire_pit.iff	0	5560.795	0.166235	-660.9961	0.2328431	0	0.9725143	0		$|
2625410	0	object/static/structure/general/campfire_fresh.iff	0	5582.608	0.4003885	-657.7891	0	0	1	0		$|
2625411	0	object/building/endor/endor_tiki_torch.iff	0	5571.972	0.1549916	-654.7117	0	0	1	0		$|
2625412	0	object/building/endor/endor_tiki_torch.iff	0	5571.281	0.2551842	-660.1738	0.9862872	0	-0.1650377	0		$|
2625414	0	object/static/structure/dantooine/dant_skull_bol.iff	0	5574.284	4.450342	-657.4146	-0.6740772	0	0.7382378	-0.01685544		$|
2625415	0	object/static/structure/dantooine/dant_cooking_stone.iff	0	5554.431	0.162385	-620.746	0.8843034	0	-0.4669127	0		$|
2625416	0	object/static/structure/dantooine/dant_hide_tanning_s01.iff	0	5558.404	0.2469	-615.942	0.188859	0	0.9820042	0		$|
2625417	0	object/static/structure/dantooine/dant_skull_lizard.iff	0	5557.08	2.10944	-615.4026	0.698607	0	0.1494845	0.1464076		$|
2625418	0	object/static/structure/dantooine/dant_boundary_post.iff	0	5565.615	0.152897	-642.8721	0.9938684	0	-0.1105699	0		$|
2625419	0	object/static/structure/dantooine/dant_rack_spears.iff	0	5567.931	0.187644	-642.3746	0.9998752	0	-0.01579576	0		$|
2625420	0	object/static/structure/dantooine/dant_rack_spears.iff	0	5572.105	0.194906	-644.9634	0.8277019	0	-0.5611682	0		$|
2625422	0	object/static/structure/dantooine/dant_fence_8m.iff	0	5603.291	0.911856	-642.518	0	0	1	0		$|
2625423	0	object/static/structure/dantooine/dant_fence_8m.iff	0	5607.358	0.882535	-638.6278	-0.7071065	0	0.707107	0		$|
2625424	0	object/static/structure/dantooine/dant_gate.iff	0	5599.111	1.087546	-640.5035	-0.6668697	0	0.7451743	0		$|
2625425	0	object/static/structure/dantooine/dant_fence_8m.iff	0	5603.347	0.9594337	-634.6741	0	0	1	0		$|
2625426	0	object/static/structure/dantooine/dant_fence_4m.iff	0	5599.309	0.9675701	-636.6178	-0.7071065	0	0.707107	0		$|
2625427	0	object/static/flora/potted_plant_leaves_fern.iff	0	5606.577	0.1750547	-635.9922	-0.4304578	0	0.9026107	0		$|
2625428	0	object/static/flora/potted_plant_leaves_fern.iff	0	5605.139	0.2205653	-635.9612	0.3381967	0	0.9410754	0		$|
2625429	0	object/static/flora/potted_plant_leaves_fern.iff	0	5603.62	0.2222131	-635.9752	0.7956016	0	-0.6058202	0		$|
2625430	0	object/static/flora/potted_plant_leaves_fern.iff	0	5601.949	0.2902377	-636.0505	0.247404	0	0.9689124	0		$|
2625431	0	object/static/flora/potted_plant_leaves_fern.iff	0	5600.647	0.3647714	-635.9182	-0.2182297	0	0.9758974	0		$|
2625432	0	object/static/flora/potted_plant_leaves_small.iff	0	5606.785	0.307341	-637.6395	-0.4968802	0	0.8678191	0		$|
2625433	0	object/static/flora/potted_plant_leaves_small.iff	0	5605.254	0.4026235	-637.6628	0.3522742	0	0.9358968	0		$|
2625434	0	object/static/flora/potted_plant_leaves_small.iff	0	5603.747	0.3898477	-637.6007	0.9107101	0	0.4130462	0		$|
2625435	0	object/static/flora/potted_plant_leaves_small.iff	0	5602.161	0.4487275	-637.5756	-0.4077606	0	0.9130889	0		$|
