objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
162	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	135.647	8	1146.026	-0.5399676	0	0.8416858	0		$|
163	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	145.5811	8	1167.788	0.841687	0	0.5399656	0		$|
164	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	143.5801	8	1163.364	0.2133474	0	0.9769764	0		$|
165	0	object/static/structure/dantooine/dant_jedi_wall_1.iff	0	142.5889	8	1142.764	-0.5399676	0	0.8416858	0		$|
166	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	137.2588	8	1149.6	0.2133474	0	0.9769764	0		$|
167	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	141.8232	8	1159.617	0.2133473	0	0.9769764	0		$|
168	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	139.1396	8	1153.798	-0.5399676	0	0.8416858	0		$|
169	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	156.6289	8	1152.695	-0.5399677	0	0.8416858	0		$|
170	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	153.9839	8	1147.002	0.841687	0	0.5399656	0		$|
171	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	152.0493	8	1143.153	0.2133474	0	0.9769764	0		$|
172	0	object/static/structure/dantooine/dant_jedi_wall_1.iff	0	153.1987	8	1164.333	-0.5399677	0	0.8416858	0		$|
173	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	158.7021	8	1157.448	0.9769763	0	-0.2133478	0		$|
174	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	150.3623	8	1139.268	0.2133474	0	0.9769764	0		$|
175	0	object/static/structure/dantooine/dant_jedi_temple_pillar.iff	0	160.3677	8	1161.085	0.841687	0	0.5399656	0		$|
176	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	87.4624	8	1168.004	-0.5399676	0	0.8416858	0		$|
177	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	97.39551	8	1189.767	0.8416857	0	0.5399664	0		$|
178	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	95.39502	8	1185.344	0.2133473	0	0.9769764	0		$|
179	0	object/static/structure/dantooine/dant_jedi_wall_1.iff	0	94.4043	8	1164.743	-0.5399676	0	0.8416858	0		$|
180	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	89.07422	8	1171.58	0.2133473	0	0.9769764	0		$|
181	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	93.63867	8	1181.596	0.2133473	0	0.9769764	0		$|
182	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	90.95508	8	1175.776	-0.5399676	0	0.8416858	0		$|
183	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	108.4438	8	1174.674	-0.5399677	0	0.8416858	0		$|
184	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	105.7993	8	1168.98	0.8416857	0	0.5399664	0		$|
185	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	103.8638	8	1165.132	0.2133473	0	0.9769764	0		$|
186	0	object/static/structure/dantooine/dant_jedi_wall_1.iff	0	105.0132	8	1186.312	-0.5399677	0	0.8416858	0		$|
187	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	110.5171	8	1179.427	0.9769763	0	-0.2133479	0		$|
188	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	102.1772	8	1161.248	0.2133473	0	0.9769764	0		$|
189	0	object/static/structure/dantooine/dant_jedi_temple_pillar.iff	0	112.1826	8	1183.064	0.8416857	0	0.5399664	0		$|
257	0	object/static/structure/general/rock_mossy_big.iff	0	74.27148	58.65599	1026.319	-0.08578178	0	0.824963	0.1224974		$|
258	0	object/static/structure/general/rock_mossy_big.iff	0	89.28223	59.01974	1020.471	-0.1679065	0	0.8337583	0.5259202		$|
259	0	object/static/structure/general/rock_beach_dark_lg.iff	0	97.53125	5	1043.576	0.841471	0	0.5403025	0		$|
260	0	object/static/structure/general/rock_beach_dark_md.iff	0	83.44482	5	1049.844	0	0	1	0		$|
261	0	object/static/structure/general/rock_beach_dark_md.iff	0	88.68359	5	1047.358	0.5728673	0	0.8196481	0		$|
262	0	object/static/structure/general/rock_forestriverrock_lg.iff	0	85.49902	58	1021.314	0	0	1	0		$|
263	0	object/static/structure/general/rock_forestriverrock_lg.iff	0	82.97949	58	1023.467	0.9893906	0	-0.1452805	0		$|
264	0	object/static/structure/general/rock_forestriverrock_lg.iff	0	80.5708	58	1023.707	0.7956017	0	0.6058202	0		$|
265	0	object/static/structure/general/rock_forestriverrock_lg.iff	0	78.229	57.97182	1024.403	0	0	1	0		$|
3465523	0	object/static/structure/general/rock_mossy_big_a1.iff	0	90.39404	45.33924	1027.204	0.009828209	0	0.7533932	0.5395377		$|
3625441	0	object/static/particle/pt_lair_evil_fire_small.iff	0	1363.105	2.031366	1739.685	0	0	1	0		$|
3625442	0	object/static/particle/pt_flocking_glowzees.iff	0	1362.547	2.024277	1739.457	0	0	1	0		$|
8215529	0	object/static/structure/dantooine/dant_jedi_main_structure.iff	0	96.16064	8	1100.29	0.2133474	0	0.9769764	0		$|
8215535	0	object/static/structure/dantooine/dant_jedi_temple_altar.iff	0	160.3584	8	1240.271	0.2133474	0	0.9769764	0		$|
8215538	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	118.9717	8	1140.435	0.2133474	0	0.9769764	0		$|
8215540	0	object/static/structure/dantooine/dant_jedi_temple_pillar.iff	0	111.6992	8	1143.77	0.9769764	0	-0.2133474	0		$|
8215547	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	126.707	8	1176.493	0.9769764	0	-0.2133474	0		$|
8215548	0	object/static/structure/dantooine/dant_jedi_temple_pillar.iff	0	133.9785	8	1173.158	0.9769764	0	-0.2133474	0		$|
8215554	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	141.7153	8	1209.215	0.9769764	0	-0.2133474	0		$|
8215555	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	148.9878	8	1205.88	0.9769764	0	-0.2133474	0		$|
8435500	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	154.1025	8	1116.887	0.2133468	0	0.9769765	0		$|
8435501	0	object/static/structure/dantooine/dant_jedi_temple_pillar.iff	0	169.1626	8	1092.167	0.976976	0	-0.213347	0		$|
8435502	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	155.4033	8	1062.169	0.976976	0	-0.213347	0		$|
8435503	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	147.3452	8	1102.172	0.841686	0	0.539967	0		$|
8435504	0	object/static/structure/dantooine/dant_jedi_temple_pillar.iff	0	162.4932	8	1077.623	0.2133469	0	0.9769765	0		$|
8435505	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	133.5884	8	1072.175	0.2133469	0	0.9769765	0		$|
8435506	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	142.6802	8	1068.007	0.976976	0	-0.213347	0		$|
8435507	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	138.1743	8	1082.173	0.2133469	0	0.9769765	0		$|
8435508	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	142.7373	8	1092.245	0.976976	0	-0.213347	0		$|
8435510	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	145.6802	8	1098.535	0.976976	0	-0.213347	0		$|
8435511	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	136.5078	8	1078.538	0.976976	0	-0.213347	0		$|
8435512	0	object/static/structure/dantooine/dant_jedi_wall_1.iff	0	158.3228	8	1068.534	0.2133469	0	0.9769765	0		$|
8435513	0	object/static/structure/dantooine/dant_jedi_wall_1.iff	0	148.1328	8	1065.506	-0.5399662	0	0.8416867	0		$|
8435514	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	163.3247	8	1079.441	0.2133469	0	0.9769765	0		$|
8435515	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	167.4941	8	1088.53	0.976976	0	-0.213347	0		$|
8435516	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	165.5249	8	1093.833	-0.5399668	0	0.8416863	0		$|
8435517	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	137.2271	8	1070.507	-0.5399684	0	0.8416853	0		$|
8435518	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	152.4507	8	1070.125	0.976976	0	-0.213347	0		$|
8435519	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	161.6245	8	1090.123	0.976976	0	-0.213347	0		$|
8435520	0	object/static/structure/dantooine/dant_jedi_temple_pillar.iff	0	149.8066	8	1095.541	0.2133469	0	0.9769765	0		$|
8435521	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	140.6343	8	1075.544	0.976976	0	-0.213347	0		$|
8435522	0	object/static/structure/dantooine/dant_jedi_wall_1.iff	0	172.4097	8	1099.336	0.213347	0	0.9769765	0		$|
8435523	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	175.8647	8	1106.954	0.976976	0	-0.213347	0		$|
8435524	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	171.4414	8	1108.955	0.8416862	0	0.5399669	0		$|
8435525	0	object/static/structure/dantooine/dant_jedi_wall_1.iff	0	150.8413	8	1109.945	0.2133468	0	0.9769765	0		$|
8435526	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	157.6772	8	1115.275	0.841686	0	0.539967	0		$|
8435527	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	167.6943	8	1110.711	0.8416857	0	0.5399664	0		$|
8435528	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	161.8745	8	1113.395	0.2133469	0	0.9769765	0		$|
8435529	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	151.23	8	1100.485	0.8416862	0	0.5399669	0		$|
8435530	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	155.0786	8	1098.55	0.976976	0	-0.213347	0		$|
8435531	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	160.772	8	1095.906	0.2133471	0	0.9769765	0		$|
8535526	0	object/static/particle/pt_lair_evil_fire_large_green.iff	0	182.1489	8.426078	1256.562	0	0	1	0		$|
8535527	0	object/static/structure/general/campfire_ash.iff	0	182.1211	8.494543	1256.582	0	0	1	0		$|
8535528	0	object/soundobject/soundobject_fire_roaring.iff	0	181.7119	7.609102	1257.238	0	0	1	0		$|
8535530	0	object/static/structure/general/skeleton_human_head.iff	0	181.5747	8.443748	1256.923	-0.3986095	0	0.9171208	0		$|
8535531	0	object/static/structure/general/skeleton_human_head.iff	0	182.1914	8.506994	1257.141	0	0	1	0		$|
8535532	0	object/static/structure/general/skeleton_human_head.iff	0	182.687	8.538617	1256.88	0.4683188	0	0.8789623	-0.08164542		$|
8535533	0	object/static/structure/general/skeleton_human_head.iff	0	182.7817	8.538617	1256.31	0.7869791	0	0.6117824	-0.04904727		$|
8535534	0	object/static/structure/general/skeleton_human_head.iff	0	182.1675	8.475371	1255.898	0.9993787	0	-0.00420107	0.0001470975		$|
8535535	0	object/static/structure/general/skeleton_human_head.iff	0	181.5972	8.443748	1256.202	0.8698894	0	-0.4932217	0.002466129		$|
8535537	0	object/building/general/cave_02_damprock.iff	0	101.7241	11.54462	1020.313	0.1642524	0	0.9864184	0		$|
8535538	8535537	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
8695494	8535538	object/soundobject/soundobject_cave_drip.iff	0	2034.753	2042.754	2043.879	0	0	1	0		$|
8695495	8535538	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	2042.814	2037.843	2036.428	0	0	1	0		$|
8695496	8535538	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	19.29216	2018.99	2033.834	0	0	1	0		$|
8695577	8535538	object/static/naboo/waterfall_mist_lg.iff	0	2033.171	2042.475	2041.085	0	0	1	0		$|
8695578	8535538	object/static/naboo/waterfall_mist_lg.iff	0	2031.255	2043.486	2046.226	-7.135814E-09	0	-3.2143E-08	0.9864184		$|
8695579	8535538	object/static/structure/general/cave_wall_damprock_style_01.iff	0	2038.541	2042.469	2.437931	0	0	1	0		$|
8695585	8535538	object/static/structure/general/cave_stalagmite_damprock_s01_large.iff	0	2027.508	7.650158	4.407699	0	0	-3.200127E-08	1		$|
8535539	8535537	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
8695497	8535539	object/soundobject/soundobject_cave_drip.iff	0	23.72885	2007.124	1998.197	0	0	1	0		$|
8535540	8535537	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
8695533	8535540	object/soundobject/soundobject_cave_drip.iff	0	82.57449	1984.698	2029.086	0	0	1	0		$|
8695534	8535540	object/static/structure/general/skeleton_human_headandbody.iff	0	83.72691	1979.799	2008.518	0.003481931	0	0.9845296	-0.1740734		$|
8535541	8535537	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
8695536	8535541	object/soundobject/soundobject_cave_drip.iff	0	73.05397	1972.8	1985.11	0.1642519	0	0.9864184	0		$|
8535542	8535537	object/cell/cell.iff	5	0	0	0	0	7.006492E-45	1	0		$|
8695501	8535542	object/soundobject/soundobject_cave_drip.iff	0	71.54076	2001.468	1940.282	0	0	1	0		$|
8695502	8535542	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	83.85848	2002.484	1928.146	0.1642519	0	0.9864184	0		$|
8535543	8535537	object/cell/cell.iff	6	0	0	0	0	8.407791E-45	1	0		$|
8695537	8535543	object/soundobject/soundobject_cave_drip.iff	0	54.11106	1973.345	1943.233	0.1642519	0	0.9864184	0		$|
8535544	8535537	object/cell/cell.iff	7	0	0	0	0	9.809089E-45	1	0		$|
8695539	8535544	object/soundobject/soundobject_cave_drip.iff	0	91.27494	1981.072	1917.179	0.1642519	0	0.9864184	0		$|
8535545	8535537	object/cell/cell.iff	8	0	0	0	0	1.121039E-44	1	0		$|
8695541	8535545	object/soundobject/soundobject_cave_drip.iff	0	117.92	1982.067	1940.846	0.1642519	0	0.9864184	0		$|
8535546	8535537	object/cell/cell.iff	9	0	0	0	0	1.261169E-44	1	0		$|
8695545	8535546	object/soundobject/soundobject_cave_drip.iff	0	166.0537	1981.35	1949.963	0.1642519	0	0.9864184	0		$|
8695547	8535546	object/static/structure/general/skeleton_human_headandbody.iff	0	192.4128	1981.234	1946.562	0	0	0.9998875	0		$|
8695548	8535546	object/static/structure/general/skeleton_human_body.iff	0	191.5584	1981.819	1952.484	0.004867003	0	0.995083	-0.06477164		$|
8695549	8535546	object/static/structure/general/skeleton_bith_head.iff	0	192.8155	1981.834	1938.24	-0.4196795	0	0.813675	-0.1511558		$|
8695550	8535546	object/static/structure/general/skeleton_human_head.iff	0	183.8929	1982.299	1940.603	0.4182003	0	-0.5920267	-0.3974791		$|
8535547	8535537	object/cell/cell.iff	10	0	0	0	0	1.401298E-44	1	0		$|
8695499	8535547	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	46.84579	1996.291	1964.499	0.1642519	0	0.9864184	0		$|
8695500	8535547	object/soundobject/soundobject_cave_drip.iff	0	49.93201	1998.242	1951.846	0	0	1	0		$|
8535548	8535537	object/cell/cell.iff	11	0	0	0	0	1.541428E-44	1	0		$|
4706063	8535548	object/tangible/collection/rare_rifle_lithitanium_rifle.iff	0	77.8989	2001.846	1910.337	0.4835235	0	0.50906	-0.236355		$|
8695503	8535548	object/soundobject/soundobject_cave_drip.iff	0	92.59666	2001.178	1920.593	0	0	1	0		$|
8695504	8535548	object/static/structure/dantooine/dant_large_mudhut.iff	0	76.5373	2001.595	1905.683	0.7068251	0	0.7073883	0		$|
8695505	8535548	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	85.24126	2001.163	1903.004	0.1642519	0	0.9864184	0		$|
8695506	8535548	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	85.45551	2001.232	1908.3	0.164252	0	0.9864184	0		$|
8695507	8535548	object/static/structure/dantooine/dant_fire_pit.iff	0	76.32504	2001.542	1905.484	0	0	1	0		$|
8695511	8535548	object/static/particle/pt_burning_smokeandembers_large.iff	0	76.47149	2002.234	1905.519	0	0	1	0		$|
8695513	8535548	object/tangible/furniture/all/frn_all_throwpillow_med_s01.iff	0	76.24845	2002.134	1901.766	-0.1683555	0	0.9849025	0.03786289		$|
