objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
7845352	0	object/static/structure/dantooine/dant_large_mudhut.iff	0	-3815.136	3.5	-5714.004	0.9945757	0	-0.1040151	0		$|
7845353	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	-3786.176	6.5	-5715.697	0.8979108	0	-0.4401776	0		$|
7845354	0	object/static/structure/dantooine/dant_large_hut.iff	0	-3870.128	2.5	-5690.916	0.9950834	0	0.09904101	0		$|
7845355	0	object/static/structure/dantooine/dant_large_mudhut.iff	0	-3841.726	6	-5685.169	0.994576	0	-0.104015	0		$|
7845357	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	-3901.092	2.5	-5708.785	0.686451	0	0.7271767	0		$|
7845358	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	-3894.974	2.5	-5723.428	0.553529	0	0.8328299	0		$|
7845359	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	-3844.496	8	-5760.17	0.309817	0	0.9507962	0		$|
7845360	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	-3886.252	2.5	-5737.152	0.2392517	0	0.9709576	0		$|
7845361	0	object/static/structure/dantooine/dant_small_mudhut.iff	0	-3872.63	2.5	-5742.794	0.08150487	0	0.9966729	0		$|
7845364	0	object/static/structure/dantooine/dant_boundary_post.iff	0	-3801.895	0.1510498	-5766.621	0.852108	0	0.5233661	0		$|
7845365	0	object/static/structure/dantooine/dant_boundary_post.iff	0	-3796.34	0.072257	-5747.447	0.8191915	0	0.5735201	0		$|
7845366	0	object/static/structure/dantooine/dant_fence_8m.iff	0	-3804.183	0.8490297	-5770.026	-0.4658975	0	0.8825496	0.03927355		$|
7845367	0	object/static/structure/dantooine/dant_fence_8m.iff	0	-3809.738	1.307988	-5775.307	-0.3054491	0	0.9514075	-0.03453828		$|
7845368	0	object/static/structure/dantooine/dant_fence_8m.iff	0	-3816.845	1.615009	-5778.143	-0.06684508	0	0.9963547	-0.05291256		$|
7845369	0	object/static/structure/dantooine/dant_gate.iff	0	-3822.452	1.776387	-5777.815	0.9635581	0	-0.2674989	0		$|
7845370	0	object/static/structure/dantooine/dant_gate.iff	0	-3909.657	2.278779	-5697.313	-0.5728679	0	0.8196477	0		$|
7845371	0	object/static/structure/dantooine/dant_fence_8m.iff	0	-3828.017	2.929219	-5776.289	0.1193026	0	0.9848882	-0.02144967		$|
7845372	0	object/static/structure/dantooine/dant_fence_8m.iff	0	-3835.328	4.586376	-5775.148	0.03400855	0	0.9907271	-0.1236298		$|
