objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
3735569	0	object/static/structure/general/skeleton_human_head.iff	0	-923.316	15.0026	6908.234	0.5311864	0	0.847255	0		$|
3735570	0	object/static/structure/general/skeleton_human_head.iff	0	-924.348	14.90995	6910.233	0.5311864	0	0.847255	0		$|
3735573	0	object/static/particle/pt_lair_evil_fire_small.iff	0	-924.0709	15.00836	6909.005	0	0	1	0		$|
3735576	0	object/static/structure/general/campfire_burnt.iff	0	-924.1297	14.97451	6908.994	-0.2084599	0	0.9780309	0		$|
8215702	0	object/static/structure/naboo/gungan_relic_s01.iff	0	-930.6568	8.8195	6905.417	-0.232415	0	0.9715997	0.02925475		$|
8215707	0	object/static/structure/dantooine/dant_boundary_post.iff	0	-474.4192	9.420434	6564.982	0.9473962	0	0.3200635	0		$|
8215708	0	object/static/structure/dantooine/dant_skull_lizard.iff	0	-474.0245	12.27112	6564.546	0.9473962	0	0.3200636	-1.900389E-11		$|
8215726	0	object/static/structure/general/tato_cave_rock_med.iff	0	-476.3677	9.061629	6562.816	0.120799	0	0.8592676	0.2378093		$|
8215727	0	object/static/structure/general/tato_cave_rock_med.iff	0	-474.0517	8.527394	6562.083	0.03892827	0	0.9457983	-0.2977594		$|
8215728	0	object/static/structure/general/tato_cave_rock_med.iff	0	-472.3355	8.271426	6563.224	-0.0455574	0	0.9460044	0.1526657		$|
8215729	0	object/static/structure/general/tato_cave_rock_med.iff	0	-471.5561	8.659665	6564.941	0.1426332	0	0.8570543	-0.3623567		$|
8215730	0	object/static/structure/general/tato_cave_rock_med.iff	0	-472.4151	9.23862	6566.567	-0.09266081	0	0.9065393	0.3105122		$|
8215731	0	object/static/structure/general/tato_cave_rock_med.iff	0	-474.1889	9.919795	6567.75	0.3178388	0	0.9031361	-0.1176323		$|
8215732	0	object/static/structure/general/tato_cave_rock_med.iff	0	-476.4739	10.05925	6567.087	0.2923491	0	-0.5351415	-0.3799748		$|
8215733	0	object/static/structure/general/tato_cave_rock_med.iff	0	-477.5699	9.809659	6564.974	0	0	0.9676633	0		$|
8215756	0	object/static/structure/dantooine/dant_totem_pole.iff	0	-288.829	23.33372	6896.928	0.6091592	0	0.7930479	0		$|
8215757	0	object/static/structure/dantooine/dant_totem_pole.iff	0	-302.041	24.18453	6890.788	0.7735034	0	-0.2414263	-0.01438011		$|
