objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
33536	0	object/static/structure/general/debris_deathstar_conduit.iff	0	6295.352	172.3604	-3957.144	0.7544859	0	0.6561448	-0.008407316		$|
33537	0	object/static/structure/general/debris_deathstar_conduit.iff	0	6295.277	171.8633	-3956.516	0.9690002	0	-0.2466046	0.005424401		$|
33538	0	object/static/particle/pt_miasma_of_fog_mustard.iff	0	6291.22	169.0936	-3949.45	0	0	1	0		$|
4546260	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	6294.624	170.5575	-3961.47	0.8496418	0	-0.5272651	0.008739651		$|
4546261	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	6299.136	170.3525	-3959.296	0.841686	0	-0.5399672	0		$|
4546269	0	object/static/structure/corellia/corl_imprv_column_s04.iff	0	6295.691	169.8553	-3951.793	0.976397	0	0.2159836	0		$|
4546270	0	object/static/structure/corellia/corl_imprv_column_s04.iff	0	6290.871	170.2073	-3953.963	0.9730012	0	0.2305826	0.009633156		$|
4546272	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	6295.154	173.9985	-3960.475	0.3854357	0	0.5995472	0.588336		$|
4546278	0	object/static/structure/general/rock_beach_dark_lg.iff	0	6299.879	173.0081	-3966.384	-0.2344412	0	0.9691898	0.07060213		$|
4546279	0	object/static/structure/tatooine/palette_tatooine_style_01.iff	0	6293.748	170.8504	-3952.134	-0.1404611	0	0.690724	0.6938624		$|
4546280	0	object/static/structure/tatooine/palette_tatooine_style_01.iff	0	6292.422	170.8289	-3952.708	-0.1404611	0	0.6907238	0.6938624		$|
9825407	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	6298.537	169.4687	-3950.212	-0.04442438	0	0.9554631	-0.2136601		$|
9825411	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	6289.044	170.1619	-3955.123	0.8127365	0	-0.5050505	-0.2899182		$|
9825419	0	object/static/structure/tatooine/palette_tatooine_style_01.iff	0	6290.677	169.447	-3950.631	0	0	0.9855848	0.1691823		$|
9825424	0	object/static/structure/general/trash_pile_s01.iff	0	6300.476	172.5221	-3958.218	-0.4073776	0	0.9001168	0.1406462		$|
