objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
1331932	0	object/building/military/military_imperial_detachment_hq.iff	0	-2976	30.68968	2908	-0.7071063	0	0.7071072	0		$|
1331933	1331932	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
1331934	1331932	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
1331935	1331932	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
1331936	1331932	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
1331937	1331932	object/cell/cell.iff	5	0	0	0	0	7.006492E-45	1	0		$|
1331938	1331932	object/cell/cell.iff	6	0	0	0	0	8.407791E-45	1	0		$|
1331939	1331932	object/cell/cell.iff	7	0	0	0	0	9.809089E-45	1	0		$|
1110113	1331939	object/tangible/collection/scout_trooper_left_bracer.iff	0	-5.56154	-14.22352	-0.2914276	0.491173	0	0.7485605	0.1519375		$|
1331940	1331932	object/cell/cell.iff	8	0	0	0	0	1.121039E-44	1	0		$|
1331941	1331932	object/cell/cell.iff	9	0	0	0	0	1.261169E-44	1	0		$|
1331942	1331932	object/cell/cell.iff	10	0	0	0	0	1.401298E-44	1	0		$|
1331943	0	object/building/military/military_base_shed_imperial_barracks_s01.iff	0	-2977	30.78006	2923	-0.707106	0	0.7071075	0		$|
1331944	1331943	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
1331945	1331943	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
1331946	1331943	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
1331947	1331943	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
1331948	1331943	object/cell/cell.iff	5	0	0	0	0	7.006492E-45	1	0		$|
1331949	1331943	object/cell/cell.iff	6	0	0	0	0	8.407791E-45	1	0		$|
1331950	0	object/building/military/military_base_shed_imperial_style_officer_s01.iff	0	-2977	30.57428	2893	0.7071068	0	-0.7071066	0		$|
1331951	1331950	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
1331952	1331950	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
1331953	1331950	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
1331954	1331950	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
1331955	1331950	object/cell/cell.iff	5	0	0	0	0	7.006492E-45	1	0		$|
1331956	1331950	object/cell/cell.iff	6	0	0	0	0	8.407791E-45	1	0		$|
1331957	0	object/static/structure/military/military_wall_med_imperial_32_style_01.iff	0	-2967.026	31	2908.025	0.7071063	0	0.7071072	0		$|
1331958	0	object/static/structure/military/military_wall_med_imperial_style_01.iff	0	-2967.026	31	2928.025	0.7071063	0	0.7071072	0		$|
1331960	0	object/static/structure/military/military_wall_med_imperial_32_style_01.iff	0	-2983.026	31	2932.025	0	0	1	0		$|
1331961	0	object/static/structure/military/military_wall_med_imperial_style_01.iff	0	-2967.026	30.90417	2888.025	0.707107	0	0.7071069	0		$|
1331962	0	object/static/structure/military/military_wall_med_imperial_32_style_01.iff	0	-2983.026	31	2884.025	0	0	1	0		$|
1331964	0	object/static/structure/corellia/corl_imprv_wall_4x16_s03.iff	0	-2999.026	31	2924.025	0.7071063	0	0.7071072	0		$|
1331965	0	object/static/structure/corellia/corl_imprv_wall_4x16_s03.iff	0	-2999.026	31	2892.025	0.707107	0	0.7071069	0		$|
1331967	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	-2999.026	31	2932.025	0	0	1	0		$|
1331968	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	-2967.026	31	2932.025	0	0	1	0		$|
1331969	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	-2967.026	31	2924.025	0	0	1	0		$|
1331970	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	-2967.026	30.95952	2892.025	0	0	1	0		$|
1331971	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	-2967.026	30.9008	2884.025	0	0	1	0		$|
1331972	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	-2999.026	31	2884.025	0	0	1	0		$|
1331974	0	object/static/structure/military/military_column_weak_imperial_style_01.iff	0	-2999.026	31	2916.025	0	0	1	0		$|
1331975	0	object/static/structure/military/military_column_weak_imperial_style_01.iff	0	-2999.026	31	2900.025	0	0	1	0		$|
1331982	0	object/static/structure/corellia/corl_power_arial_prime.iff	0	-2968.979	30.99311	2913.302	0	0	1	0		$|
1331983	0	object/static/structure/corellia/corl_power_transformer_s02.iff	0	-2995.994	31	2928.65	0	0	1	0		$|
1331984	0	object/static/structure/corellia/corl_power_connector.iff	0	-2992.49	34.00772	2928.667	0	0	1	0		$|
1331985	0	object/static/structure/corellia/corl_power_transformer_s02.iff	0	-2988.51	31.02914	2928.67	0	0	1	0		$|
1331988	0	object/static/structure/corellia/corl_tent_small.iff	0	-2987.424	30.5511	2887.479	-0.7071065	0	0.707107	0		$|
1331989	0	object/static/structure/tatooine/palette_tatooine_style_01.iff	0	-2987.39	30.49281	2887.631	0	0	1	0		$|
1331990	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	-2986.959	30.584	2887.243	0	0	1	0		$|
1331991	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	-2987.812	30.59591	2887.263	0	0	1	0		$|
1331992	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	-2986.971	30.59759	2888.095	0.7071068	0	0.7071066	0		$|
1331993	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	-2987.983	30.62967	2888.229	-0.2667314	0	0.9637709	0		$|
1331994	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	-2987.378	31.45788	2887.31	-0.02499739	0	0.9996875	0		$|
1610866	0	object/static/structure/corellia/corl_imprv_bridge_insert_s01.iff	0	-3709.54	19.39	3159.61	8.56226E-09	0	-3.244626E-08	0.9596614		$|
1610867	0	object/static/structure/corellia/corl_imprv_bridge_insert_s01.iff	0	-3434.99	11.57126	3258.92	-1.8649E-09	0	-4.256388E-08	0.9987503		$|
1610875	0	object/tangible/furniture/all/frn_bench_generic.iff	0	-3696.401	86	3091.406	-0.5058766	0	0.8626059	0		$|
1610876	0	object/tangible/furniture/all/frn_bench_generic.iff	0	-3698.142	86	3088.303	-0.5058766	0	0.8626059	0		$|
1610877	0	object/tangible/furniture/all/frn_bench_generic.iff	0	-3701.729	86	3086.013	-0.1372643	0	0.9905344	0		$|
1610878	0	object/tangible/furniture/all/frn_bench_generic.iff	0	-3705.139	86	3086.739	0.3240429	0	0.9460424	0		$|
1610879	0	object/tangible/furniture/all/frn_bench_generic.iff	0	-3696.358	86	3095.614	0.7974741	0	-0.6033533	0		$|
1610880	0	object/tangible/furniture/all/frn_bench_generic.iff	0	-3698.792	86	3098.084	0.9847265	0	-0.1741082	0		$|
2955360	0	object/building/corellia/filler_historic_24x16_s01.iff	0	-3308.28	86	3305.626	-0.1986693	0	0.9800666	0		$|
2955362	0	object/building/corellia/filler_historic_24x16_s02.iff	0	-3381.595	85.99578	3281.471	1	0	3.200127E-08	0		$|
2955365	0	object/building/corellia/filler_historic_32x16_s02.iff	0	-3307.165	86	3247.776	1	0	3.270292E-07	0		$|
2955370	0	object/building/corellia/filler_historic_32x16_s01.iff	0	-3342.893	86	3283.32	0.7103533	0	0.7038453	0		$|
2955375	0	object/building/corellia/filler_historic_24x16_s02.iff	0	-3319.485	86	3213.624	0.7071055	0	0.707108	0		$|
2955378	0	object/building/corellia/filler_historic_24x16_s02.iff	0	-3414.573	86	3006.916	0.9110387	0	0.4123209	0		$|
