objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
4546332	0	object/static/structure/general/prp_junk_s6.iff	0	-7381.344	425.1751	7567.287	0	0	0.6711778	0.7412965		$|
4546333	0	object/static/structure/general/prp_junk_s8.iff	0	-7361.854	426.1182	7556.391	0.4344397	0	0.4502353	-0.2668335		$|
4546334	0	object/static/structure/general/prp_junk_s8.iff	0	-7366.367	429.8659	7569.73	0	0	0.9089658	0.4168708		$|
4546335	0	object/static/structure/general/prp_junk_s5.iff	0	-7371.666	424.2131	7567.896	0.4660336	0	-0.5655516	0.6789747		$|
4546336	0	object/static/structure/general/prp_junk_s4.iff	0	-7376.035	426.9863	7571.797	0.8059617	0	-0.1856002	0.4569751		$|
4546338	0	object/static/structure/general/prp_junk_s7.iff	0	-7371.595	426.6603	7550.336	0	0	0.9736664	0.2279776		$|
9825746	0	object/static/structure/general/prp_junk_s3.iff	0	-7390.405	431.3782	7577.982	0.6562575	0	0.4278779	0.2369246		$|
9825751	0	object/static/structure/general/prp_junk_s1.iff	0	-7387.046	432.4585	7577.004	0.6578341	0	0.4440514	0.2083146		$|
9825759	0	object/static/structure/general/prp_junk_s2.iff	0	-7385.977	430.7221	7574.67	0.4339963	0	-0.6539506	0.5707382		$|
