objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
1065358	0	object/static/structure/general/streetlamp_large_style_02.iff	0	-5556.974	23.4	-6141.273	0.7277252	0	-0.6858687	0		$|
1065359	0	object/static/structure/general/streetlamp_large_style_02.iff	0	-5557.261	23.4	-6096.795	0.7208306	0	-0.6931114	0		$|
1065361	0	object/static/structure/general/streetlamp_small_style_01.iff	0	-5551.301	14.74003	-6040.592	0	0	1	0		$|
2775506	0	object/building/corellia/shuttleport_corellia.iff	0	-5551.947	15.89015	-6039.967	-0.7071046	0	0.7071089	0		$|
3005484	0	object/building/corellia/filler_slum_16x16_s01.iff	0	-5705.128	14.6	-6139.978	1	0	-3.200127E-08	0		$|
3005582	0	object/static/structure/corellia/corl_imprv_column_s02.iff	0	-5666	14.6	-6131	0	0	1	0		$|
3005583	0	object/static/structure/corellia/corl_imprv_wall_4x32_s04.iff	0	-5682	14.6	-6131	0	0	1	0		$|
3005584	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	-5706	14.6	-6131	0	0	1	0		$|
3005585	0	object/static/structure/corellia/corl_imprv_column_s02.iff	0	-5714	14.6	-6131	0	0	1	0		$|
3005586	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	-5714	14.6	-6139	0.707106	0	0.7071075	0		$|
6035457	0	object/tangible/terminal/terminal_bazaar.iff	0	-5567.636	15.96838	-6052.5	-0.7071055	0	0.707108	0		$|
6035458	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	-5567.815	16	-6055.116	0	0	1	0		$|
6035459	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	-5567.861	16	-6054.379	0.1444924	0	0.9895059	0		$|
6035462	0	object/static/structure/general/streetlamp_large_style_02.iff	0	-5536.918	15.68646	-6064.572	0	0	1	0		$|
6035472	0	object/static/structure/general/streetlamp_medium_style_01.iff	0	-5563.913	19.66591	-6052.048	0.4999999	0	0.4999999	-0.4999999		$|
8675791	0	object/static/structure/corellia/corl_imprv_flagpole_s01.iff	0	-5538.586	16.66871	-6065.91	0	0	1	0		$|
9665499	0	object/tangible/furniture/all/frn_bench_generic.iff	0	-5538.429	15.9234	-6063.979	0	0	1	0		$|
9665500	0	object/tangible/furniture/all/frn_bench_generic.iff	0	-5540.625	16.00078	-6065.989	-0.7071065	0	0.707107	0		$|
9665501	0	object/tangible/furniture/all/frn_bench_generic.iff	0	-5538.592	16.02337	-6068.087	1	0	-3.200127E-08	0		$|
9665502	0	object/tangible/furniture/all/frn_bench_generic.iff	0	-5536.396	15.83274	-6066.084	0.7071065	0	0.7071069	0		$|
