objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
5705389	0	object/static/structure/general/poi_nboo_corral_half_32x32_s03.iff	0	4248.13	25.14359	-156.1939	0.9238796	0	-0.3826834	0		$|
5705390	0	object/static/structure/tatooine/guild_ball_free_style_01.iff	0	4250.309	21.01367	-154.1513	-0.3826834	0	0.9238796	0		$|
5705391	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	4249.692	26.33755	-154.36	0	0	1	0		$|
5705392	0	object/static/structure/general/planter_generic_style_1.iff	0	4248.28	24.06477	-151.9617	0	0	1	0		$|
5705393	0	object/static/structure/general/planter_generic_style_1.iff	0	4252.147	24.47188	-156.1606	1	0	3.200127E-08	0		$|
5705396	0	object/tangible/furniture/all/frn_all_plant_potted_lg_s3.iff	0	4242.648	24.43507	-150.2899	0	0	1	0		$|
5705397	0	object/tangible/furniture/all/frn_all_plant_potted_lg_s3.iff	0	4241.414	24.27048	-151.5152	0	0	1	0		$|
5705398	0	object/tangible/furniture/all/frn_all_plant_potted_lg_s3.iff	0	4239.872	24.20618	-152.9422	0	0	1	0		$|
5705399	0	object/tangible/furniture/all/frn_all_plant_potted_lg_s3.iff	0	4238.511	24.2061	-154.3387	0	0	1	0		$|
5705400	0	object/tangible/furniture/all/frn_all_plant_potted_lg_s3.iff	0	4254.3	25.17699	-161.4832	0	0	1	0		$|
5705401	0	object/tangible/furniture/all/frn_all_plant_potted_lg_s3.iff	0	4252.888	24.99118	-162.9164	0	0	1	0		$|
5705402	0	object/tangible/furniture/all/frn_all_plant_potted_lg_s3.iff	0	4251.418	24.89939	-164.3291	0	0	1	0		$|
5705403	0	object/tangible/furniture/all/frn_all_plant_potted_lg_s3.iff	0	4250.113	24.71496	-165.6833	0	0	1	0		$|
5705410	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	4236.699	24.40217	-154.884	-0.3826834	0	0.9238796	0		$|
5705411	0	object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	4249.47	24.54091	-167.2724	-0.3826834	0	0.9238796	0		$|
6036087	0	object/building/military/military_rebel_forward_outpost.iff	0	4112.331	24.0448	-1252.188	0.999526	0	-0.030791	0	theme_park.corellia.corellia_battle_script_1	$|
6036088	6036087	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
6036089	6036087	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
6036090	6036087	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
6036091	6036087	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
1110114	6036091	object/tangible/collection/rebel_battle_helmet.iff	0	2.930826	-1.123202	4.739508	0.9677652	0	0.08323511	-0.2368283		$|
6036092	6036087	object/cell/cell.iff	5	0	0	0	0	7.006492E-45	1	0		$|
6036093	6036087	object/cell/cell.iff	6	0	0	0	0	8.407791E-45	1	0		$|
6036094	0	object/static/installation/mockup_power_generator_solar_style_1.iff	0	4115.345	30.22725	-1249.272	0.04498503	0	0.9989876	0		$|
6036095	0	object/static/creature/droids_r5.iff	0	4100.703	24.38926	-1257.88	0.908634	0	0.4175951	0		$|
6036096	0	object/static/item/item_tool_tools.iff	0	4101.138	25.27468	-1251.995	-0.2955202	0	0.9553365	0		$|
6036097	0	object/static/item/item_tool_turbine_generator.iff	0	4100.701	24.38926	-1259.113	0.945784	0	-0.324796	0		$|
6036098	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	4101.125	24.38926	-1263.163	0.994409	0	-0.105599	0		$|
6036099	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	4101.006	24.38926	-1267.443	0.466208	0	0.8846751	0		$|
6036100	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	4100.239	24.38926	-1267.852	0.004999997	0	0.9999875	0		$|
6036101	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	4100.724	24.38926	-1268.323	-0.20846	0	0.9780309	0		$|
6036102	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	4101.723	24.38926	-1251.151	1	0	0	0		$|
6036103	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	4100.95	24.38926	-1250.078	0.159318	0	0.9872273	0		$|
6036104	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	4101.898	24.38926	-1250.298	0	0	1	0		$|
6036105	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	4101.101	24.38926	-1251.95	-0.6782631	0	0.7348191	0		$|
6036106	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	4100.629	24.38926	-1250.889	0.792805	0	0.609475	0		$|
6036107	0	object/static/structure/tatooine/antenna_tatt_style_2.iff	0	4109.129	24	-1248.21	0	0	1	0		$|
6036108	0	object/static/vehicle/player_shuttle.iff	0	4096.715	24.38926	-1259.007	0.999574	0	0.0292	0		$|
