objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
3515426	0	object/static/item/item_crate_spice.iff	0	-6035.83	12.71407	-291.2256	0.7675435	0	-0.6409969	0		$|
3515427	0	object/static/item/item_crate_spice.iff	0	-6035.795	12.74097	-292.3498	0.767543	0	-0.640997	0		$|
3515428	0	object/static/item/item_jar_spice_blue.iff	0	-6037.138	13.55566	-290.1036	0	0	1	0		$|
3515429	0	object/static/item/item_jar_spice_blue.iff	0	-6036.878	13.5545	-290.3005	-0.4968803	0	0.8678191	0		$|
3515430	0	object/static/item/item_jar_empty.iff	0	-6037.09	13.5345	-290.446	0	0	1	0		$|
3515437	0	object/static/structure/tatooine/shed_junkshop_watto.iff	0	-4891.695	13.31721	-1048.308	0	0	1	0		$|
7806089	0	object/static/structure/corellia/corl_tent_hut_s01.iff	0	-6038.471	12.62018	-292.5466	-0.333487	0	0.9427547	0		$|
7806090	0	object/building/endor/endr_lake_rail8m.iff	0	-6036.194	12.84046	-287.7933	0.9238796	0	-0.3826834	0		$|
7806091	0	object/building/endor/endr_lake_rail8m.iff	0	-6033.068	13.06022	-284.9918	0.9238796	0	-0.3826834	0		$|
7806092	0	object/building/endor/endr_lake_rail4m.iff	0	-6037.445	12.90651	-283.697	-0.3826834	0	0.9238796	0		$|
7806093	0	object/building/endor/endr_lake_rail4m.iff	0	-6031.947	13.00954	-289.082	-0.3825111	0	0.9234638	-0.01147878		$|
7806100	0	object/static/flora/potted_plant_leaves_ivy.iff	0	-6037.373	12.58599	-285.5655	0	0	1	0		$|
7806101	0	object/static/flora/potted_plant_leaves_ivy.iff	0	-6036.295	12.54832	-286.5341	0	0	1	0		$|
7806102	0	object/static/flora/potted_plant_leaves_ivy.iff	0	-6035.242	12.55748	-287.5492	0	0	1	0		$|
7806103	0	object/static/flora/potted_plant_leaves_ivy.iff	0	-6034.087	12.55016	-288.675	0	0	1	0		$|
7806104	0	object/static/flora/potted_plant_leaves_ivy.iff	0	-6035.806	12.64152	-284.0267	0	0	1	0		$|
7806105	0	object/static/flora/potted_plant_leaves_ivy.iff	0	-6034.728	12.60386	-284.9953	0	0	1	0		$|
7806106	0	object/static/flora/potted_plant_leaves_ivy.iff	0	-6033.675	12.61301	-286.0104	0	0	1	0		$|
7806107	0	object/static/flora/potted_plant_leaves_ivy.iff	0	-6032.52	12.6057	-287.1362	0	0	1	0		$|
9685817	0	object/static/structure/tatooine/concrete_slab_tatooine_16x8.iff	0	-4853.492	9.39295	-1056.484	0	0	1	0		$|
9685821	0	object/static/structure/tatooine/concrete_slab_tatooine_16x8.iff	0	-4891.274	8.246143	-1047.912	0	0	1	0		$|
9685823	0	object/static/structure/tatooine/shed_junkshop_watto.iff	0	-4853.458	14.42229	-1056.661	0	0	1	0		$|
9685824	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	-4886.57	12.09916	-1043.615	0.7070957	0	0.7071173	0		$|
9685825	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	-4848.753	12.72385	-1053.804	0.7070902	0	0.7071228	0		$|
