objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
568604	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	-3847.398	13	-3744.207	0	0	1	0		$|
568605	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	0	-3846.457	13	-3743.276	0	0	1	0		$|
568606	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_2.iff	0	-3845.387	13	-3744.426	0.7802091	0	0.6255189	0		$|
568607	0	object/static/structure/tatooine/jawa/tent_jawa_01_large.iff	0	-3839.807	13.25216	-3740.387	-0.2328401	0	0.9725022	0.00116421		$|
568609	0	object/static/structure/tatooine/tent_house_tatooine_style_01.iff	0	-3845.21	13	-3752.875	-0.6326731	0	0.774419	0		$|
568610	0	object/static/structure/tatooine/tent_house_tatooine_style_01.iff	0	-3839.595	13	-3764.783	0.9065342	0	-0.4221324	0		$|
568611	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	-3841.245	13	-3759.161	0	0	1	0		$|
568612	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	-3842.219	13	-3758.513	0	0	1	0		$|
568613	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	-3840.955	13	-3758.343	0	0	1	0		$|
568614	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	-3840.562	13	-3759.318	0	0	1	0		$|
568615	0	object/tangible/container/loot/placable_loot_crate.iff	0	-3839.525	13	-3765.141	0	0	1	0		$|
568619	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	-3838.126	13	-3736.871	0	0	1	0		$|
568620	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	-3838.971	13	-3736.939	0	0	1	0		$|
568621	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	-3838.386	13	-3737.283	0	0	1	0		$|
568622	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	-3837.2	13	-3736.958	0	0	1	0		$|
