objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
8405397	0	object/static/structure/tatooine/bridge_tatooine_small_style_03.iff	0	-4725.008	2.215442	3494.689	-0.3708463	0	0.9284789	-0.01857206		$|
8405398	0	object/static/structure/tatooine/bridge_tatooine_small_style_03.iff	0	-4758.977	1.998205	3402.488	-0.4573384	0	0.8892928	0		$|
8405399	0	object/static/structure/tatooine/bridge_tatooine_small_style_02.iff	0	-4779.074	1.334589	3431.318	0	0	1	0		$|
8405406	0	object/static/structure/tatooine/bridge_tatooine_small_style_03.iff	0	-4728.478	1.949023	3328.69	0.06994285	0	0.997551	0		$|
8405407	0	object/static/structure/tatooine/bridge_tatooine_small_style_02.iff	0	-4720.359	1.787038	3267.538	0.1494381	0	0.9887711	0		$|
8405409	0	object/static/structure/tatooine/bridge_tatooine_small_style_02.iff	0	-4743.803	1.225088	3223.908	-0.06994297	0	0.997551	0		$|
8405423	0	object/building/tatooine/filler_building_tatt_style01_05.iff	0	-4758.443	4	3535.803	0.9226899	0	0.3855432	0		$|
8405431	0	object/static/structure/tatooine/wall_junkshop_watto.iff	0	-4779.517	3.677507	3513.139	0.4214102	0	0.9068701	0		$|
8405432	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	-4772.81	3.677507	3505.104	0	0	1	0		$|
8405433	0	object/static/structure/tatooine/wall_junkshop_watto.iff	0	-4762.679	3.677507	3503.282	0.08489714	0	0.9963897	0		$|
8405434	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	-4752.372	3.677507	3501.458	-0.3428977	0	0.9393727	0		$|
8405435	0	object/static/structure/tatooine/wall_junkshop_watto.iff	0	-4783.371	3.677507	3531.206	0.7925622	0	0.609791	0		$|
8405436	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	-4786.104	3.677507	3521.104	0.461779	0	0.886995	0		$|
8405437	0	object/static/structure/tatooine/wall_junkshop_watto.iff	0	-4772.655	3.677507	3547.857	0.9373692	0	0.3483375	0		$|
8405438	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	-4780.616	3.677507	3541.064	0.7032788	0	0.710914	0		$|
8405439	0	object/static/structure/tatooine/wall_junkshop_watto.iff	0	-4754.062	3.677507	3555.876	0.9979395	0	0.06416003	0		$|
