objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
8275423	0	object/static/structure/dantooine/dant_jedi_temple_pillar.iff	0	-7445.03	103.0759	4108.989	0.09983335	0	0.9950042	0		$|
8275424	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	-7443.921	103.5972	4115.944	0.07492959	0	0.9971889	0		$|
8275426	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	-7443.187	99.20517	4109.174	0.9558249	0	0.1794398	0.04093283		$|
8275427	0	object/static/structure/dantooine/dant_jedi_temple_pillar_fallen.iff	0	-7441.802	104.1423	4114.881	-0.5418791	0	0.8039761	-0.2185775		$|
8275428	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	-7445.464	101.9448	4112.464	0	0	1	0		$|
8275432	0	object/static/structure/tatooine/jawa/tent_jawa_01_small.iff	0	-7373.801	103.6944	4398.376	0.3894184	0	0.921061	0		$|
8275433	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	-7371.644	103.6971	4397.875	0.5480239	0	0.8364626	0		$|
8275434	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	-7372.526	103.72	4398.373	0.3986095	0	0.9171208	0		$|
8275435	0	object/static/structure/general/debris_deathstar_large_tube.iff	0	-7533.458	66.23949	5024.352	0.8051739	0	0.5730016	0.1528508		$|
8275436	0	object/static/structure/general/debris_deathstar_small_tube.iff	0	-7534.191	66.41932	5025.033	0.6513128	0	0.7557619	-0.06225729		$|
8275437	0	object/static/structure/general/debris_deathstar_large_tube.iff	0	-7531.617	66.09277	5025.032	0	0	1	0		$|
8275438	0	object/static/structure/general/debris_deathstar_small_chunk.iff	0	-7532.725	65.56875	5025.253	0.7956016	0	-0.6058201	0		$|
8275440	0	object/static/structure/dantooine/dant_gate.iff	0	-7599.945	40.57122	5426.119	0.00324083	0	0.993095	0.1138072		$|
8275441	0	object/static/structure/general/skeleton_human_head.iff	0	-7597.966	42.09171	5426.34	0.02205885	0	0.9733704	0.1673121		$|
8275442	0	object/static/structure/general/skeleton_human_head.iff	0	-7602.016	42.18441	5426.411	-0.1518203	0	0.9585638	0.1287978		$|
8495432	0	object/static/structure/naboo/gungan_damaged_wide_arch_s01.iff	0	-7105.658	83.1709	4995.758	0.2454738	0	0.9613526	-0.04855067		$|
8495433	0	object/static/structure/naboo/gungan_damaged_wall_lg_s01.iff	0	-7101.597	82.84746	5002.964	0.2365151	0	0.9664853	-0.02373068		$|
8495434	0	object/static/structure/naboo/gungan_pillar_damaged_s01.iff	0	-7103.6	83.16107	4999.104	0.2653989	0	0.9589561	-0.02662871		$|
8495436	0	object/static/structure/naboo/gungan_pillar_damaged_s01.iff	0	-7099.553	82.90222	5006.832	0.4093557	0	0.9044871	-0.02319622		$|
8495437	0	object/static/structure/naboo/gungan_cleft_wall_lg_s01.iff	0	-7095.983	82.07511	5008.359	0.5793961	0	0.8039013	0.005694686		$|
8495438	0	object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0	-7107.545	83.56931	4991.62	0.9699062	0	-0.2262826	0.087528		$|
8495440	0	object/static/structure/naboo/gungan_relic_s02.iff	0	-7058.222	9.744781	5381.121	0.841471	0	0.5403024	0		$|
8495441	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	-7058.061	21.02993	5381.295	0	0	1	0		$|
8495444	0	object/static/structure/general/prp_junk_s7.iff	0	-6930.818	70.1376	6044.316	-0.4732717	0	0.591082	0.5233429		$|
8495446	0	object/static/structure/general/prp_junk_s5.iff	0	-6928.633	67.5899	6047.208	0.2158497	0	0.9649281	-0.09643963		$|
8495496	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	-6227.85	156.2691	4439.123	-0.6559173	0	0.7548327	0		$|
8495497	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	-6224.744	155.5152	4438.179	0	0	1	0		$|
8495504	0	object/static/structure/general/campfire_ash.iff	0	-6322.914	63.53345	5084.731	0.001323549	0	0.9985594	0.02950023		$|
8495509	0	object/static/structure/general/debris_deathstar_storage.iff	0	-6325.066	101.566	5809	-0.1091721	0	0.7588776	0.2891515		$|
8695463	0	object/static/structure/general/skeleton_human_headandbody.iff	0	-7600.624	40.90631	5424.51	0.009530133	0	0.993101	0.1140128		$|
8695470	0	object/building/military/military_base_shed_rebel_style_01.iff	0	-7086.139	122.6883	4393.081	0.8496906	0	-0.5272815	0		$|
8695471	8695470	object/cell/cell.iff	1	0	0	0	0	1.401298E-45	1	0		$|
8695472	8695470	object/cell/cell.iff	2	0	0	0	0	2.802597E-45	1	0		$|
8695473	8695470	object/cell/cell.iff	3	0	0	0	0	4.203895E-45	1	0		$|
8695474	8695470	object/cell/cell.iff	4	0	0	0	0	5.605194E-45	1	0		$|
8695475	8695470	object/cell/cell.iff	5	0	0	0	0	7.006492E-45	1	0		$|
8695476	8695470	object/cell/cell.iff	6	0	0	0	0	8.407791E-45	1	0		$|
8695478	0	object/static/structure/military/military_wall_strong_rebl_16_style_01.iff	0	-7078.075	122.5929	4397.074	0.5272815	0	0.8496907	0		$|
8695479	0	object/static/structure/military/military_wall_strong_rebl_16_style_01.iff	0	-7093.309	123.2314	4389.528	0.8496906	0	-0.5272815	0		$|
8695480	0	object/static/structure/military/military_wall_strong_rebl_16_style_01.iff	0	-7082.145	123.0265	4385.015	0.9736665	0	0.2279768	0		$|
8695481	0	object/static/structure/military/military_wall_strong_rebl_16_style_01.iff	0	-7090.136	122.4745	4401.144	-0.2279781	0	0.9736663	0		$|
8695482	0	object/static/structure/military/military_column_strong_rebel_style_01.iff	0	-7082.071	122.3225	4405.139	0.1619823	0	0.9867936	0		$|
8695483	0	object/static/structure/military/military_column_strong_rebel_style_01.iff	0	-7097.289	123.0057	4397.275	-0.5832298	0	0.8123072	0		$|
8695484	0	object/static/structure/military/military_column_strong_rebel_style_01.iff	0	-7089.313	123.4886	4381.464	0.9867936	0	-0.1619822	0		$|
8695488	0	object/static/structure/military/military_column_strong_rebel_style_01.iff	0	-7074.08	123.5416	4389.011	0.8123074	0	0.5832295	0		$|
8695492	0	object/static/structure/general/bench_generic_style_1.iff	0	-6322.821	63.32387	5086.468	0.9988591	0	-0.0008136795	-0.04403707		$|
8695493	0	object/static/structure/general/bench_generic_style_1.iff	0	-6324.825	63.30539	5084	0.5869431	0	0.8059574	0.05509261		$|
